FacilityID,TankIDAssociatedwithRelease,LUSTID,FederallyReportableRelease,SiteName,SiteAddress,SiteAddress2,SiteCity,Zipcode,County,State,EPARegion,FacilityType,TribalSite,Tribe,Latitude,Longitude,CoordinateSource,LUSTStatus,ReportedDate,NFADate,MediaImpactedSoil,MediaImpactedGroundwater,MediaImpactedSurfaceWater,SubstanceReleased1,QuantityReleased1,Unit1,SubstanceReleased2,QuantityReleased2,Unit2,SubstanceReleased3,AmountReleased3,Unit3,SubstanceReleased4,AmountReleased4,Unit4,SubstanceReleased5,AmountReleased5,Unit5,SourceOfRelease1,CauseOfRelease1,SourceOfRelease2,CauseOfRelease2,SourceOfRelease3,CauseOfRelease3,HowReleaseDetected,CorrectiveActionStrategy1,CorrectiveActionStrategy1StartDate,CorrectiveActionStrategy2,CorrectiveActionStrategy2StartDate,CorrectiveActionStrategy3,CorrectiveActionStrategy3StartDate,ClosedWithContamination,NoFurtherActionLetterURL,MilitaryDoDSite
8662,,7LTQ46,No,QUIKTRIP #546,4420 LINCOLN WAY #546,,Ames,500100000,Story,IA,7,,,,42.02256,-93.67756,Other,,1990-08-02,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6882,,7LTP18,No,GM FOOD MART,1814 E AVE,,Muscatine,52761,Muscatine,IA,7,,,,41.47449,-91.00014,GPS,No further action,1990-07-23,2008-08-04,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
15036,,7LTI22,No,OLD SERVICE STATION,301 W 3RD ST,,Remsen,510500000,Plymouth,IA,7,,,,42.81353,-95.97309,Map interpolation,No further action,,1997-07-30,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
10628,,8LTR77,No,IOWA BRAILLE AND SIGHT SAVING SCHOOL,1002 G AVENUE,,Vinton,523490000,Benton,IA,7,,,,42.16281,-92.03569,GPS,No further action,1991-11-19,1999-01-25,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
2555,,8LTB95,No,FAA - VORTAC,27968 210th Ave,,Davenport,528010000,Scott,IA,7,,,,41.71302,-90.49021,GPS,No further action,1990-10-18,2003-03-17,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
3107,,7LTQ77,No,WEBSTER CO. DAYTON SHOP,201 SOUTH MAIN,,Dayton,505300000,Webster,IA,7,,,,42.25993,-94.06877,Other,No further action,1990-08-15,2001-07-25,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
11680,,9LTL56,No,FAS MART 552,503 9TH AVE,,Council Bluffs,51503,Pottawattamie,IA,7,,,,41.25304,-95.85204,GPS,,2004-07-20,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Dispenser,Flex connector failure,,,,,Other,,,,,,,Yes,,Unknown
5252,,7LTW68,No,IDEAL READY MIX CO INC,209 E LAKEVIEW,,North English,523160000,Iowa,IA,7,,,,41.51275,-92.0745,Other,,1990-09-26,,No,No,No,,,,,,,,,,,,,,,,,,,,,,Other,Over-excavation:Thru Over-excavation,1991-12-15,,,,,Yes,,Unknown
5495,,7LTG63,No,GREENWOOD PARK,4812 GRAND AVE,,Des Moines,503110000,Polk,IA,7,,,,41.5834,-93.68384,GPS,No further action,1989-10-27,1997-09-11,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
1305,,9LTJ28,No,FORMER FOLKEN'S TRUCK SERVICE,202 CLINTON,,Lester,512420000,Lyon,IA,7,,,,43.43551,-96.33375,GPS,No further action,2000-12-12,2005-06-02,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
2259,,8LTK56,No,GILLOTTI CONSTRUCTION CO,1405 SE 1ST ST,,Des Moines,503150000,Polk,IA,7,,,,41.57761,-93.61295,Geocoded address,No further action,1991-01-15,2020-03-31,No,No,Yes,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Piping,Piping failure,,,,,Other,,,,,,,Yes,,Unknown
15029,,8LTC93,No,BEASON INVESTMENTS,5496 NE 14TH ST,,Des Moines,503130000,Polk,IA,7,,,,41.66022,-93.60114,GPS,No further action,1990-10-09,1994-05-19,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
9786,,7LTT41,No,"HY-VEE, INC. WHSE",1801 OSCEOLA AVENUE,,Chariton,50049,Lucas,IA,7,,,,41.02106,-93.31916,GPS,No further action,1990-07-31,1999-11-03,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
16358,,7LTT89,No,KUTCHER WELDING,102 AUGUSTA AVE,,Oxford,523220000,Johnson,IA,7,,,,41.72261,-91.79098,GPS,No further action,1990-09-13,2011-05-23,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
6834,,7LTR73,No,CASEY'S GENERAL STORE 55,4801 HIGHWAY 143,,Marcus,51035,Cherokee,IA,7,,,,42.8238,-95.79959,Other,No further action,1990-08-16,1998-07-14,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9751,,7LTS19,No,TED'S SERVICE,503 7TH ST,,Bode,505190000,Humboldt,IA,7,,,,42.86328,-94.28606,GPS,No further action,1990-08-27,2010-07-24,Yes,Yes,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Air Sparging,2000-08-23,,,,,Yes,,Unknown
9005,,8LTT68,No,HARWOOD 76,3198 CENTRAL,,Dubuque,520010000,Dubuque,IA,7,,,,42.52751,-90.68248,GPS,No further action,1992-05-26,2001-10-16,No,No,No,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
16695,,8LTL29,No,FORMER GULF STATION-FORMER ICE CREAM STORE,100 N Phillips St,,Algona,505110000,Kossuth,IA,7,,,,43.06877,-94.22686,Other,,1991-02-13,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5073,,8LTQ69,No,AMES RENTALS,710 SOUTH DUFF,,Ames,500100000,Story,IA,7,,,,42.01531,-93.60944,GPS,,1991-10-22,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
7404,,7LTB39,No,DIAMOND OIL,214 N MAIN,,Woodward,502760000,Dallas,IA,7,,,,41.86044,-93.92213,GPS,,1988-10-04,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
10419,,9LTJ66,No,KUM & GO #759,2743 MT VERNON ROAD,,Cedar Rapids,524030000,Linn,IA,7,,,,41.97658,-91.62652,GPS,No further action,2001-06-08,2005-02-11,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Dispenser,Other,,,,,Other,Over-excavation:Land Application,2003-11-12,,,,,Yes,,Unknown
8543,,8LTE19,No,LEROY'S SERVICE,4201 MAIN,,Elk Horn,515310000,Shelby,IA,7,,,,41.592,-95.05985,GPS,,1990-10-24,,No,No,No,Other Petroleum,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,Groundwater Treatment: Other,2004-07-20,,,,,Yes,,Unknown
18184,,9LTP32,No,Balster's Implement and Parts Company,11735 County Road E17,,Scotch Grove,52310,Jones,IA,7,,,,42.17226,-91.1065,Geocoded address,No further action,2011-08-18,2017-06-16,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,Over-excavation:Land Application,2013-09-24,,,,,Yes,,Unknown
7768,,9LTT60,No,EXIRA FARM SERVICE,208 E WASHINGTON,,Exira,500760000,Audubon,IA,7,,,,41.59124,-94.87416,GPS,No further action,2023-03-03,2024-05-13,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
14815,,9LTP81,No,KC STORE,810 HIGHWAY 175,,Stratford,50249,Hamilton,IA,7,,,,42.26761,-93.92739,Map interpolation,Active: general,2012-05-11,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,Groundwater Treatment: Other,2021-01-13,,,,,Yes,,Unknown
18207,,9LTP58,No,PHYSICIANS CLINIC OF IOWA (FORMER ECKLUND SERVICE),202 10TH STREET SE,,Cedar Rapids,52406,Linn,IA,7,,,,,,,,2011-06-21,,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5355,,9LTL55,No,CASEY'S GENERAL STORE 1588,2721 DOWS WILLIAMS RD,,Dows,50071,Wright,IA,7,,,,42.65669,-93.50932,GPS,No further action,2004-06-10,2005-02-22,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1732,,7LTU75,No,PLEASANTVILLE FOOD AND FUEL,906 N  HWY 5,,Pleasantville,502250000,Marion,IA,7,,,,41.39422,-93.27033,GPS,No further action,1990-09-04,2016-04-20,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
4950,,7LTD66,No,KUM & GO 229,1821 HAMILTON BLVD,,Sioux City,51103,Woodbury,IA,7,,,,42.51035,-96.41733,Map interpolation,No further action,1989-05-23,2004-03-05,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
2995,,7LTI17,No,SHELBY CO SECONDARY ROAD DEPT,1315 LAKE GEORGE ROAD,,Harlan,515370000,Shelby,IA,7,,,,41.63707,-95.32855,GPS,,1989-12-04,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
17048,,8LTT45,No,FORMER GLADBROOK STATION,204 FRONT STREET,,Gladbrook,502650000,Tama,IA,7,,,,42.18746,-92.71357,Other,No further action,1992-03-17,2001-03-09,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
18619,,9LTT30,No,FORMER GAS STATION,508 11TH STREET,,Correctionville,51016,Woodbury,IA,7,,,,42.48202,-95.78375,Map interpolation,No further action,2022-03-23,2024-06-05,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1649,,8LTE46,No,CASEY'S GENERAL STORE 2530,303 E HIGHWAY 7,,Alta,51002,Buena Vista,IA,7,,,,42.67559,-95.30238,Other,No further action,1990-10-10,2003-06-24,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1446,,7LTL75,No,KUM & GO 3502,2303 MUSCATINE AVE,,Iowa City,52240,Johnson,IA,7,,,,41.64928,-91.50143,GPS,No further action,1990-03-20,2015-02-09,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
8445,,7LTI78,No,KUM & GO #646,1534 CENTER STREET,,Cedar Falls,506130000,Black Hawk,IA,7,,,,42.55182,-92.45463,GPS,No further action,1990-01-10,2013-06-14,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8609,,9LTD22,No,K & K QUICK CORNER,1401 COURT ST,,Sioux City,51105,Woodbury,IA,7,,,,42.50506,-96.3963,Map interpolation,No further action,1996-02-27,2001-08-22,Yes,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8895,,7LTM16,No,JIFFY CONVENIENCE STORE,111 S 3RD AVE,,Marshalltown,50158,Marshall,IA,7,,,,42.04707,-92.90819,Geocoded address,No further action,1990-05-10,2015-01-15,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
459,,9LTI09,No,FORMER AUTO REPAIR,1109 DACE AVENUE,,Sioux City,51101,Woodbury,IA,7,,,,42.48879,-96.39459,Map interpolation,No further action,1999-06-25,2002-06-14,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
7330,,7LTI51,No,KUM & GO #244,813 HWY 175,,Stratford,502490000,Hamilton,IA,7,,,,42.26798,-93.92742,GPS,No further action,1989-10-13,2006-07-19,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
16806,,8LTK83,No,MID-CONTINENT LUMBER DEALERS SUPPLY,701 S 22ND ST,,Fort Dodge,505010000,Webster,IA,7,,,,42.49866,-94.1667,GPS,,1991-01-04,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6476,,8LTM12,No,BROWNS SERVICE,402 5TH,,Murray,501740000,Clarke,IA,7,,,,41.04164,-93.94965,GPS,No further action,1991-02-25,2001-06-08,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4119,,8LTQ79,No,LOUISA GENERATING STATION,8602 172ND ST,,Muscatine,52761,Muscatine,IA,7,,,,41.31741,-91.09222,Geocoded address,No further action,1991-10-23,1992-07-17,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4921,,7LTO42,No,BOXHOLM COUNTRY STORE,107 BEECH,,Boxholm,500400000,Boone,IA,7,,,,42.17557,-94.10598,Other,No further action,1990-06-27,2001-11-14,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
6789,,7LTN78,No,KRUEGER BP,1272 8TH ST,,West Des Moines,50265,Polk,IA,7,,,,41.5904,-93.71332,Other,No further action,1990-06-13,1997-09-05,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
17393,,9LTJ72,No,RIVER CITY DEVELOPMENT CO,686 - 12TH STREET SE,,Mason City,504010000,Cerro Gordo,IA,7,,,,43.14043,-93.18759,GPS,,2001-06-28,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Tank,Tank corrosion,,,Other,,,,,,,Yes,,Unknown
1571,,7LTJ09,No,MAC'S #6602,1530 N 2ND ST,,Clinton,52732,Clinton,IA,7,,,,41.86207,-90.18413,Other,No further action,1990-01-24,2000-10-03,Yes,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,Unknown,Unknown,,,Other,,,,,,,Yes,,Unknown
5221,,8LTF64,No,FORMER VISTA,807 NORTH 15TH STREET,,Fort Dodge,505010000,Webster,IA,7,,,,42.5141,-94.17775,GPS,No further action,1990-10-22,2010-07-22,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,,,,,Other,Over-excavation:Land Application,2009-10-15,Over-excavation:Land Application,2004-05-20,,,Yes,,Unknown
16574,,7LTF30,No,PRINCIPAL FINANCE,49 N Washington Ave,,Mason City,504010000,Cerro Gordo,IA,7,,,,43.15126,-93.20275,GPS,No further action,1989-05-24,2001-11-21,No,No,No,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
11530,,8LTL17,No,BAUR FARMS INC,1484 Mcbride Rd,,Van Meter,50261,Madison,IA,7,,,,41.43301,-93.93331,Map interpolation,,1991-02-21,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4601,,7LTK31,No,COUNTY SHOP,8th St,,Logan,515460000,Harrison,IA,7,,,,41.64138,-95.76613,GPS,,1990-01-23,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
1852,,8LTM89,No,CITY OF SIOUX CENTER,337 NORTH MAIN,,Sioux Center,512500000,Sioux,IA,7,,,,43.08039,-96.17624,GPS,,1991-03-13,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
17183,,9LTF59,No,IOWA BUILDING,603 E 12TH ST,,Des Moines,50309,Polk,IA,7,,,,41.59431,-93.60185,GPS,,1997-12-17,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
6008,,7LTV16,No,MACMILLAN OIL,4306 2ND AVENUE,,Des Moines,503130000,Polk,IA,7,,,,41.63929,-93.62073,GPS,,1990-09-18,,No,No,No,Fuel Oil,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9094,,9LTR03,No,HARTWIG MOTORS INC,124 W BENTON ST,,Iowa City,52246,Johnson,IA,7,,,,41.65,-91.54042,Other,No further action,2015-03-26,2016-03-02,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
9518,,7LTV91,No,CALHOUN COUNTY MAINT SHED,902 10TH STREET,,Manson,505630000,Calhoun,IA,7,,,,42.52863,-94.53713,GPS,No further action,1990-09-28,1999-07-31,No,No,No,Waste Oil,0.0,Gallons,Gasoline,0.0,Gallons,Diesel,0.0,Gallons,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
6597,,9LTQ77,No,"W&H COOP ""C"" STORE",1554 YORK AVE,,Renwick,50577,Humboldt,IA,7,,,,42.82649,-93.9721,Other,,2014-04-28,,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,Piping,Piping failure,,,,,Other,,,,,,,Yes,,Unknown
16867,,8LTO34,No,FORMER STAN'S DX,135 WEST MAIN STREET,,Lisbon,522530000,Linn,IA,7,,,,41.92098,-91.38679,GPS,,1991-05-21,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
7784,,9LTK39,No,PLYMOUTH STREET AUTO SERVICE,200 PLYMOUTH ST SE,,Le Mars,51031-3631,Plymouth,IA,7,,,,42.79296,-96.16323,GPS,No further action,2002-07-17,2003-01-31,No,No,No,Waste Oil,,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,,,,,,,Yes,,Unknown
16874,,8LTZ53,No,RUDD BROTHERS TIRE,101 NORTH WASHINGTON ST,,Drakesville,525520000,Davis,IA,7,,,,40.79882,-92.48333,GPS,,1994-06-15,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
1768,,9LTH05,No,LIFT STATION #3,14825 CEDAR AVENUE,,Clear Lake,504280000,Cerro Gordo,IA,7,,,,43.10961,-93.44761,GPS,,1998-11-10,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Sanitary Landfill,,,,,,Yes,,Unknown
4695,,9LTC08,No,SMITH OIL CO,6th St,,Decatur,500670000,Decatur,IA,7,,,,40.73987,-93.83606,GPS,,1995-07-24,,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,Unknown,Unknown,,,At tank removal,,,,,,,Yes,,Unknown
10583,,8LTY00,No,MIRACLE CAR WASH,3199 UNIVERSITY,,Dubuque,520010000,Dubuque,IA,7,,,,42.49308,-90.71262,GPS,No further action,1994-01-24,2014-12-22,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
7405,,7LTU70,No,DIAMOND OIL CO (DX BULK PLANT),3RD & ESTELLA,,Perry,502200000,Dallas,IA,7,,,,41.83543,-94.10402,GPS,No further action,1990-09-04,2015-02-24,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
18052,,9LTN77,No,ELLSWORTH COLLEGE,"THOMPSON HALL, 1100 COLLEGE AVE",,Iowa Falls,50126,Hardin,IA,7,,,,42.52671,-93.26667,Geocoded address,,2008-09-08,,No,No,No,Fuel Oil,0.0,Gallons,,,,,,,,,,,,,Tank,Tank corrosion,,,,,Other,,,,,,,Yes,,Unknown
7767,,8LTQ47,No,MARSHALL COACHES LESSEE,1409 E ANSON,,Marshalltown,501580000,Marshall,IA,7,,,,42.03788,-92.88779,GPS,No further action,1991-10-03,1997-11-18,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
11177,,7LTE37,No,SPARKY'S ONE STOP #15,107 3RD ST,,Rippey,50235,Greene,IA,7,,,,41.93566,-94.20092,GPS,,1989-07-18,,No,No,No,Diesel,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,Over-excavation:Thru Over-excavation,,,,,,Yes,,Unknown
1166,,8LTR40,No,"NORPLEX, INC",655 LYBRAND STREET,,Postville,521620000,Allamakee,IA,7,,,,43.09013,-91.55369,GPS,,1991-11-18,,No,No,No,Fuel Oil,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,Over-excavation:Thru Over-excavation,1992-05-15,,,,,Yes,,Unknown
10864,,7LTM17,No,KALONA COOP TELEPHONE CO,510 B AVE,,Kalona,522470000,Washington,IA,7,,,,41.48285,-91.70513,Other,,1990-05-09,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
4656,,8LTY57,No,MICHAEL H ROMIG,610 BROAD ST,,Plymouth,504640000,Cerro Gordo,IA,7,,,,43.24498,-93.12361,GPS,No further action,1994-03-11,1999-10-26,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,At tank removal,,,,,,,Yes,,Unknown
2289,,8LTC88,No,FORMER KUM & GO,1712 ANTIQUE CITY DR,,Walnut,515770000,Pottawattamie,IA,7,,,,41.49442,-95.22255,GPS,No further action,1990-10-22,2005-09-29,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
3352,,7LTQ35,No,COASTAL MART #1018,2400 GRAND,,Des Moines,503120000,Polk,IA,7,,,,41.58421,-93.65024,GPS,No further action,1990-08-08,1998-09-04,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
5397,,9LTH21,No,DECKER TRUCK LINE INC,3584 5TH AVE SOUTH,,Fort Dodge,505010000,Webster,IA,7,,,,42.50178,-94.13505,GPS,,1998-12-02,,No,No,No,Diesel,,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
18180,,9LTP33,No,West High School Parking Lot,425 East Ridgeway Ave,,Waterloo,50702,Black Hawk,IA,7,,,,42.47122,-92.35183,Map interpolation,No further action,,2012-01-20,No,No,No,Waste Oil,0.0,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
2024,,7LTR42,No,DANS MUSTANG,933 S CLINTON,,Iowa City,522400000,Johnson,IA,7,,,,41.65042,-91.53511,GPS,No further action,1990-08-07,2008-08-01,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
11131,,7LTF94,No,DAYTON OIL COMPANY,33 W SKILLET HWY 175,,Dayton,505300000,Webster,IA,7,,,,42.26136,-94.06955,GPS,No further action,1989-09-28,2016-02-11,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Other,Other,,,,,Other,Over-excavation:Land Application,2003-12-17,,,,,Yes,,Unknown
7270,,9LTS33,No,JEFFERSON ST FOOD SHOP,533 N JEFFERSON ST,,Ottumwa,52501,Wapello,IA,7,,,,41.0202,-92.4027,Map interpolation,No further action,2019-01-09,2020-10-20,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,Dispenser,Other,,,,,Other,,,,,,,Yes,,Unknown
2795,,8LTG87,No,KWIK SHOP LPT 5514,4201 CENTER POINT RD NE,,Cedar Rapids,52402-3012,Linn,IA,7,,,,42.0217,-91.66589,GPS,No further action,1990-10-31,2006-11-02,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
9636,,8LTG52,No,MADRID BODY SHOP,912 SOUTH KENNEDY,,Madrid,501560000,Boone,IA,7,,,,41.86917,-93.81602,GPS,Active: general,1990-10-22,,No,No,No,Gasoline,,Gallons,,,,,,,,,,,,,Unknown,Unknown,,,,,Other,Over-excavation:Land Application,2020-04-01,,,,,Yes,,Unknown
16384,,9LTG92,No,JOHN MORRELL & CO,401 S FIRST STREET,,Estherville,513340000,Emmet,IA,7,,,,43.39821,-94.83708,GPS,No further action,1998-08-13,2004-09-10,No,No,No,Unknown,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
5259,,7LTW98,No,KONVENIENCE KORNER CENTERVILLE,1508 S 18TH ST,,Centerville,52544-3106,Appanoose,IA,7,,,,40.71992,-92.86816,GPS,,1990-09-28,,No,No,No,Diesel,0.0,Gallons,Gasoline,0.0,Gallons,,,,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
4931,,8LTY86,No,MARSHALLTOWN ZIP-MART,901 N THIRD AVENUE,,Marshalltown,501580000,Marshall,IA,7,,,,42.0609,-92.90765,Geocoded address,No further action,1994-04-14,2000-04-25,No,No,No,Kerosene,,Gallons,Gasoline,,Gallons,Diesel,,Gallons,,,,,,,Unknown,Unknown,,,,,Other,,,,,,,Yes,,Unknown
8621,,7LTK49,No,FINA OIL & CHEMICAL STATION,515 6TH ST,,Manning,514550000,Carroll,IA,7,,,,41.90678,-95.06019,Other,No further action,1990-03-15,2001-05-03,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
8569,,7LTV90,No,DITCH WITCH IOWA INC,21154 Holden Dr,,Davenport,528040000,Scott,IA,7,,,,41.61322,-90.56829,Other,,1990-09-25,,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,At tank removal,,,,,,,Yes,,Unknown
9776,,7LTN40,No,IOWA'S BEST BURGER CAFE,1570 HIGHWAY 224 S,,Kellogg,501350000,Jasper,IA,7,,,,41.68485,-92.90254,GPS,No further action,1990-05-22,1999-07-29,No,No,No,Gasoline,0.0,Gallons,,,,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
14444,,9LTI34,No,KESLEY COOPERATIVE CREAMERY CO,15757 MAIN STREET,,Kesley,506490000,Butler,IA,7,,,,42.6627,-92.91079,GPS,No further action,,2010-03-26,No,No,No,Diesel,,Gallons,Gasoline,,Gallons,,,,,,,,,,,,,,,,Other,,,,,,,Yes,,Unknown
