Facility ID,Tank IDAssociatedwith Release,LUSTID,Federally Reportable Release,Site Name,Site Address,Site Address2,Site City,Zipcode,County,State,EPARegion,Facility Type,Tribal Site,Tribe,Latitude,Longitude,Coordinate Source,LUSTStatus,Reported Date,NFADate,Media Impacted Soil,Media Impacted Groundwater,Media Impacted Surface Water,Substance Released1,Quantity Released1,Unit1,Substance Released2,Quantity Released2,Unit2,Substance Released3,Quantity Released3,Unit3,Substance Released4,Quantity Released4,Unit4,Substance Released5,Quantity Released5,Unit5,Source Of Release1,Cause Of Release1,Source Of Release2,Cause Of Release2,Source Of Release3,Cause Of Release3,How Release Detected,Corrective Action Strategy1,Corrective Action Strategy1Start Date,Corrective Action Strategy2,Corrective Action Strategy2Start Date,Corrective Action Strategy3,Corrective Action Strategy3Start Date,Closed With Contamination,No Further Action Letter URL,Military Do DSite
2000217,,97064,Yes,SOUTHEAST FEDERAL CENTER,"2ND & M ST SE
BUILDING 216",,Washington DC,20407,,DC,3,Other,,,38.87644,-77.00354,Geocoded address,No further action,1997-04-23,1997-08-14,Yes,No,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
6000004,,97067,Yes,FORMER SUNOCO GAS STATION,1750 M L KING JR AV SE,,Washington DC,20020,,DC,3,Retail fuel sales (non-marina),,,38.86842425,-76.9878852,Geocoded address,No further action,1997-05-05,1998-11-24,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
6000001,,97068,Yes,LANGSTON GOLF COURSE,2600 BENNING RD NE,,Washington DC,20002,,DC,3,Other,,,38.89845703,-76.96990849,Geocoded address,No further action,1997-05-19,1999-04-22,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
7001354,,97069,Yes,TEXACO GAS STATION (FORMER),1100 EASTERN AV NE,,Washington DC,20019,,DC,3,Retail fuel sales (non-marina),,,38.90418741,-76.92430916,Geocoded address,No further action,1997-06-04,2010-01-11,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000663,,97070,Yes,FEDDERLINE.,1724 S CAPITOL ST SW,,Washington DC,20003,,DC,3,Bulk plant storage/petroleum distributor,,,38.87392,-77.00918,Geocoded address,No further action,1997-06-02,1999-10-14,Yes,Yes,No,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000172,,97074,Yes,CRANE RENTAL CO. INC.,1601 W ST NE,,Washington DC,20018,,DC,3,Contractor,,,38.91891621,-76.98031189,Geocoded address,No further action,1997-06-25,1998-01-03,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000329,,97075,Yes,SHELL RHODE ISLAND AVE,3103 RHODE ISLAND AV NE,,Washington DC,20018,,DC,3,Retail fuel sales (non-marina),,,38.93449888,-76.96404151,,Active: general,1997-03-18,,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Tank,Unknown,,,,,,,,,,,,,,No
5000140,,97077,Yes,FORMER BEN LEE LAUNDRY,2127 RHODE ISLAND AV NE,,Washington DC,20018,,DC,3,Commercial,,,38.92982124,-76.97394542,Geocoded address,No further action,1997-07-10,1997-09-15,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000146,,97078,Yes,MOBIL,1301 BLADENSBURG RD NE,,Washington DC,20018,,DC,3,Retail fuel sales (non-marina),,,38.90755,-76.97826,Geocoded address,No further action,1997-07-22,1997-10-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000155,,97079,Yes,JARBOE PRINTING COMPANY,15 OGLETHORPE ST NW,,Washington DC,20011,,DC,3,Commercial,,,38.96147405,-77.0075674,Geocoded address,No further action,1997-07-31,1997-10-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000356,,97082,Yes,MOBIL,2708 VIRGINIA AV NW,,Washington DC,20037,,DC,3,Retail fuel sales (non-marina),,,38.90038865,-77.05665619,Geocoded address,Active: general,1997-08-05,,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
1000348,,97085,Yes,EXXON S/S #2-9186,3540 14TH ST NW,,Washington DC,20010,,DC,3,Retail fuel sales (non-marina),,,38.93517821,-77.03316694,,No further action,1997-09-10,2010-04-12,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000216,,97088,Yes,GREATER MT. CALVARY CHURCH,649 RHODE ISLAND AV NE,,Washington DC,20002,,DC,3,Other,,,38.92065,-76.99699,Geocoded address,Active: general,1997-09-12,,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Tank,Unknown,,,,,,,,,,,,,,No
4000010,,97091,Yes,A/C ELECTRIC CO. INC.,15 KENNEDY ST NW,,Washington DC,20011,,DC,3,Contractor,,,38.95686341,-77.01030958,Geocoded address,No further action,1997-09-25,1997-10-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000010,,97095,Yes,HECHINGER ENTERPRISES,1700 BENNING RD NE,,Washington DC,20002,,DC,3,Retail fuel sales (non-marina),,,38.89949,-76.97927,Geocoded address,No further action,1997-09-18,1997-10-29,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000226,,97096,Yes,Sqr. 407 Limited Partnership Property,449 9TH ST NW,,Washington DC,20002,,DC,3,Other,,,38.89555,-76.99373,Geocoded address,No further action,1997-07-17,1997-11-17,Yes,No,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
164,,98009,Yes,ADMIRAL LIMOUSINE COMPANY,1245 1ST ST SE,,Washington DC,20003,,DC,3,Commercial,,,38.87562415,-77.00610232,Geocoded address,No further action,1997-11-17,2002-09-30,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000144,,98010,Yes,CAPITOL POWER PLANT,N JERSEY AV & E ST SE,,Washington DC,20003,,DC,3,Other,,,38.88323396,-77.00659688,Geocoded address,No further action,1997-11-21,2007-02-20,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
1000002,,98012,Yes,MCMILLAN WTP,2500 1ST ST NW,,Washington DC,20001,,DC,3,Other,,,38.92469106,-77.01349669,Geocoded address,No further action,1997-11-18,2009-03-13,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5010029,,98013,Yes,617 RHODE ISLAND AVENUE,617 RHODE ISLAND AV NE,,Washington DC,20002,,DC,3,Other,,,38.92055816,-76.99725711,,Active: general,1997-11-25,,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Tank,Unknown,,,,,,,,,,,,,,No
2000717,,98015,Yes,WOODWARD & LOTHROP INC.,131 M ST NE,,Washington DC,20002,,DC,3,Industrial,,,38.9051642,-77.00466741,Geocoded address,No further action,1997-12-15,2001-03-29,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000143,,98020,Yes,RAYBURN HOUSE OFFICE BUILDING,"C ST SW AND SOUTH CAPITOL ST SW
50 INDPENDENCE AV SW
",,Washington DC,20024,,DC,3,Other,,,38.88383841,-77.01228742,,No further action,1998-01-05,2004-10-26,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000142,,98021,Yes,DIRKSEN SENATE OFFICE BUILDING,1ST ST & C ST NE,,Washington DC,20002,,DC,3,Other,,,38.89362525,-77.00588854,Geocoded address,No further action,1998-01-05,1999-11-30,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000147,,98022,Yes,O'NEILL HOUSE OFFICE BUILDING,NEW JERSEY AV SE,,Washington DC,20003,,DC,3,Other,,,38.88115,-77.00586,Geocoded address,No further action,1998-01-05,2002-11-04,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2005410,,98023,Yes,SENATE UNDERGROUND PARKING GARAGE,N JERSEY AV & C ST NW,,Washington DC,20001,,DC,3,Other,,,38.8935697,-77.01052049,Geocoded address,No further action,1998-01-05,2008-09-15,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000144,,98024,Yes,CAPITOL POWER PLANT,N JERSEY AV & E ST SE,,Washington DC,20003,,DC,3,Other,,,38.88323396,-77.00659688,Geocoded address,No further action,1998-01-05,2009-01-27,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000210,,98026,Yes,UNIV OF THE DISTRICT OF COLUMBIA,1351 NICHOLSON ST NW,,Washington DC,20011,,DC,3,School,,,38.96051975,-77.03159596,Geocoded address,No further action,1998-01-12,1998-03-04,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000704,,98029,Yes,"WEBER'S WHITE TRUCKS,INC.",1331 HALF ST SE,,Washington DC,20003,,DC,3,Auto dealership/auto maintenance & repair,,,38.87363554,-77.00768093,Geocoded address,No further action,1998-01-26,2002-09-30,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
8000569,,98031,Yes,NAVAL ANACOSTIA - BLDG A356,SOUTH CAPITOL ST SW,,Washington DC,20374,,DC,3,Other,,,38.87503,-76.99664,Geocoded address,No further action,1997-10-05,1998-02-22,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,Yes
2004510,,98036,Yes,AMERICAN OIL CO,900 9TH ST NW,,Washington DC,20001,,DC,3,Retail fuel sales (non-marina),,,38.90065842,-77.02547846,Geocoded address,No further action,1998-04-14,2000-11-27,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000009,,98037,Yes,CONSOLIDATED WASTE INDUSTRIES IN,1116 W ST NE,,Washington DC,20018,,DC,3,Industrial,,,38.91936769,-76.99018719,Geocoded address,No further action,1998-01-30,2004-09-28,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000401,,98042,Yes,JIMMY'S TIRE AND AUTO,100 K ST NE,,Washington DC,20032,,DC,3,Commercial,,,38.90278587,-77.00547634,Geocoded address,No further action,1998-03-05,2000-01-14,Yes,No,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000278,,98044,Yes,USAF - BUILDING 3,BOLLING AFB,,Washington DC,20332,,DC,3,Other,,,38.86245,-77.00723,Geocoded address,No further action,1998-02-17,1998-09-30,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,Yes
9000220,,98045,Yes,JOHN F KENNEDY CENTER,2700 F ST NW,,Washington DC,20506,,DC,3,Other,,,38.89580341,-77.05568943,Geocoded address,No further action,1998-03-23,2010-01-06,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5003818,,98046,Yes,AMERICAN POTOMAC DISTRIBUTING CO,2815 V ST NE,,Washington DC,20018,,DC,3,Trucking/transport/fleet operation,,,38.91863018,-76.9704092,Geocoded address,No further action,1998-03-31,2000-03-17,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4003913,,98048,Yes,DEPT OF COMMERCE TENANT,6031 KANSAS AV NW,,Washington DC,20012,,DC,3,Commercial,,,38.96306127,-77.00931679,Geocoded address,No further action,1998-04-01,2000-06-21,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000222,,98061,Yes,FORMER MANHATTAN AUTO INC,1701 7TH ST NW,,Washington DC,20002,,DC,3,Auto dealership/auto maintenance & repair,,,38.90529,-76.99615,Geocoded address,No further action,1998-04-13,2008-08-18,Yes,Yes,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2003875,,98062,Yes,RAINES SERVICE STATION,3131 K ST NW,,Washington DC,20007,,DC,3,Retail fuel sales (non-marina),,,38.90258,-77.06165,Geocoded address,No further action,1998-04-09,2000-09-19,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000127,,98064,Yes,FEDERAL BUREAU OF PRISONS,"320 1ST ST NW
ROOM 618",,Washington DC,20534,,DC,3,Other,,,38.89432838,-77.01245903,Geocoded address,No further action,1998-04-02,1998-09-30,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000579,,98068,Yes,2240 25th Place LLC,2240 25TH PLACE NE,,Washington DC,20009,,DC,3,Other,,,38.92076,-76.97123,Geocoded address,No further action,1998-05-14,2005-01-27,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
7002008,,98069,Yes,BENNING MARKET PLACE,4400 BENNING RD NE,,Washington DC,20019,,DC,3,Retail fuel sales (non-marina),,,38.89163592,-76.93865714,Geocoded address,No further action,1998-05-14,2011-09-30,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2003554,,98070,Yes,WASHINGTON AUDITORIUM,1140 3RD ST NE,,Washington DC,20002,,DC,3,Trucking/transport/fleet operation,,,38.90537119,-77.00241845,Geocoded address,No further action,1998-05-13,2012-01-04,Yes,Yes,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4000522,,98071,Yes,"KOLB ELECTRIC, INC.",5901 BLAIR RD NW,,Washington DC,20011,,DC,3,Contractor,,,38.96128107,-77.00922495,Geocoded address,No further action,1998-04-14,1999-04-12,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000248,,98072,Yes,SJG PROPERTIES,1444 P ST NW,,Washington DC,20005,,DC,3,Auto dealership/auto maintenance & repair,,,38.90929,-77.03344,Geocoded address,No further action,1998-05-22,1998-09-09,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000577,,98073,Yes,CATHEDRAL MAINTENANCE BUILDING,MASSACHUSETTS & WISCONSIN AV NW,,Washington DC,20016,,DC,3,Other,,,38.92861125,-77.0731619,Geocoded address,No further action,1998-06-17,2009-03-18,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5004590,,98074,Yes,A M BRIGGS COMPANY,2130 QUEENS CHAPEL RD NE,,Washington DC,20018,,DC,3,Commercial,,,38.91891803,-76.97277287,Geocoded address,No further action,1998-06-19,1998-09-03,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
1000031,,98081,Yes,FOURTEENTH & IRVING VENTURES LLC,"3037 14TH ST NW
14TH ST PARCEL 39, 14TH & IRVING",,Washington DC,20009,,DC,3,Other,,,38.91915,-77.03629,Geocoded address,No further action,1998-06-05,2011-01-24,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
7000955,,98085,Yes,KENTUCKY FRIED CHICKEN,2704 GOOD HOPE RD SE,,Washington DC,20020,,DC,3,Commercial,,,38.86107397,-76.96872356,Geocoded address,No further action,1998-07-15,2004-10-08,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000310,,98086,Yes,FORMER DISTRICT PAVING - ASPHALT,60 P ST SE,,Washington DC,20003,,DC,3,Industrial,,,38.87279247,-77.00720341,Geocoded address,No further action,1998-07-28,2010-07-07,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5001455,,98090,Yes,METROPOLITAN WAREHOUSE CO. INC.,50 FLORIDA AV NE,,Washington DC,20002,,DC,3,Retail fuel sales (non-marina),,,38.91040529,-77.00744657,Geocoded address,No further action,1998-07-30,1999-05-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4000635,,98091,Yes,SUPER CONCRETE CORPORATION,"5001 FT TOTTEN DR NE 
301 GALLATIN ST NE",,Washington DC,20011,,DC,3,Industrial,,,38.95007916,-77.00318852,Geocoded address,No further action,1998-08-07,1998-11-06,Yes,No,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000617,,98097,Yes,DEPT.PUBLIC WORKS.FLEET.MGMT.,125 O ST SE,,Washington DC,20003,,DC,3,Retail fuel sales (non-marina),,,38.87280145,-77.00415813,Geocoded address,Active: general,1998-08-20,,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000318,,98101,Yes,HECHINGER PROPERTY,811 BLADENSBURG RD NE,,Washington DC,20002,,DC,3,Retail fuel sales (non-marina),,,38.90077,-76.98281,Geocoded address,No further action,1998-08-26,1999-01-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5004050,,98105,Yes,85 HANOVER PLACE,85 HANOVER PL NW,,Washington DC,20001,,DC,3,Residential,,,38.90809846,-77.01163972,Geocoded address,No further action,1998-09-01,1998-06-22,Yes,No,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000288,,98107,Yes,CASCO ICE & STORAGE,REAR 4515 14TH ST NW,,Washington DC,20011,,DC,3,Unknown,,,38.94551896,-77.03238987,Geocoded address,No further action,1998-11-23,1998-11-23,Yes,No,No,Wast/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000157,,98108,Yes,Charles E. Smith Residential Reality L.P.,4411 CONNECTICUT AVE NW,,Washington DC,20016,,DC,3,Commercial,,,38.94619,-77.06419,Geocoded address,No further action,1998-07-01,2001-03-29,Yes,No,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000291,,98109,Yes,COLUMBIA HEIGHTS VILLAGE APARTMENTS,2900 14TH ST NW,,Washington DC,20009,,DC,3,Residential,,,38.92705707,-77.03274396,Geocoded address,No further action,1998-09-25,2003-03-23,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000145,,99001,Yes,ALTURAS LLC,1781 FLORIDA AV NW,,Washington DC,20009,,DC,3,Auto dealership/auto maintenance & repair,,,38.91748037,-77.04089361,Geocoded address,No further action,1998-10-01,2003-05-21,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000540,,99005,Yes,U.S. NATIONAL ARBORETUM - SHOPS,3501 NEW YORK AV NE,,Washington DC,20002,,DC,3,Other,,,38.91240276,-76.96989039,,No further action,1998-10-14,2009-07-14,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
457,,99008,Yes,ALL ABOARD CONTRACTING INC,4214 HUNT PL NE,,Washington DC,20019,,DC,3,Trucking/transport/fleet operation,,,38.9007953,-76.94172514,Geocoded address,No further action,1998-10-22,2003-10-15,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4000622,,99009,Yes,DC DEPARTMENT OF PUBLIC WORKS,4902 BATES RD NE,,Washington DC,20002,,DC,3,Retail fuel sales (non-marina),,,38.9475122,-77.00131163,Geocoded address,No further action,1998-10-26,2007-02-02,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000309,,99010,Yes,NAZARIO CONSTRUCTION CO INC,2001 FAIRVIEW AV NE,,Washington DC,20017,,DC,3,Commercial,,,38.91383796,-76.98852053,Geocoded address,No further action,1998-10-28,1999-04-22,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000693,,99016,Yes,UNITED DRUG SERVICE,401 FLORIDA AV NE,,Washington DC,20002,,DC,3,Commercial,,,38.90716,-77.00051,Geocoded address,No further action,1998-11-10,2001-05-02,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4000343,,99018,Yes,EXXON S/S #2-5705,"5515 S DAKOTA AV NE
5501 S DAKOTA AV NE",,Washington DC,20011,,DC,3,Retail fuel sales (non-marina),,,38.95609546,-77.00090787,,No further action,1998-11-23,2005-12-22,Yes,No,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000248,,99019,Yes,EXXON R/S # 27833,1601 WISCONSIN AV NW,,Washington DC,20007,,DC,3,Retail fuel sales (non-marina),,,38.91073794,-77.06472026,,No further action,1998-11-24,1998-11-24,Yes,No,No,Heating/fuel oil # unknown,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000202,,99022,Yes,EXXON S/S #2-7834,4861 MASSACHUSETTS AV NW,,Washington DC,20016,,DC,3,Retail fuel sales (non-marina),,,38.94612277,-77.09648317,Geocoded address,No further action,1998-09-10,1998-12-03,Yes,No,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000053,,99024,Yes,NATIONAL GALLERY OF ART,600 CONSTITUTION AV NW,,Washington DC,20565,,DC,3,Other,,,38.89206,-77.02087,Geocoded address,No further action,1998-12-15,2000-09-18,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000714,,99025,Yes,WASHINGTON AIR COMPRESSOR RENTAL,1800 4TH ST NE,,Washington DC,20002,,DC,3,Industrial,,,38.91444802,-77.00095519,Geocoded address,No further action,1998-12-15,2001-05-03,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000328,,99026,Yes,UNION SQUARE,825 NORTH CAPITOL ST NE,,Washington DC,20002,,DC,3,Retail fuel sales (non-marina),,,38.90101835,-77.00844602,Geocoded address,No further action,1998-12-16,1999-05-11,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000039,,99029,Yes,GEORGETOWN UNIV - RYAN BUILDING,REAR OF BUILDING,,Washington DC,20057,,DC,3,School,,,38.91178,-77.04359,Geocoded address,No further action,1998-12-04,1999-04-12,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
7003932,,99033,Yes,PATRICIA GIEBEL,1221 KENILWORTH AV NE,,Washington DC,20019,,DC,3,Commercial,,,38.90622846,-76.93845471,Geocoded address,No further action,1999-01-04,2001-05-30,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
1002675,,99034,Yes,FORMER GAS STATION,2133 10TH ST NW,,Washington DC,20001,,DC,3,Retail fuel sales (non-marina),,,38.91906492,-77.0258093,Geocoded address,No further action,1999-01-12,2003-09-19,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
4000635,,99038,Yes,SUPER CONCRETE CORPORATION,"5001 FT TOTTEN DR NE 
301 GALLATIN ST NE",,Washington DC,20011,,DC,3,Industrial,,,38.95007916,-77.00318852,Geocoded address,No further action,1999-01-22,2001-04-30,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000647,,99039,Yes,DAG PETROLEUM SUPPLIERS LLC,1830 RHODE ISLAND AV NE,,Washington DC,20018,,DC,3,Retail fuel sales (non-marina),,,38.92875101,-76.97761672,Geocoded address,No further action,1999-01-22,2005-07-25,Yes,No,No,Waste/Used Oil,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
1000122,,99040,Yes,APARTMENTS,1825-33 NEW HAMPSHIRE AV NW,,Washington DC,20009,,DC,3,Residential,,,38.91498258,-77.03784256,Geocoded address,No further action,1998-12-26,2000-08-31,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
2000558,,99041,Yes,WASHINGTON NAVY YARD,"UBLIC WORKS DEPT WASH
1008 EBERLE PL SE
BLDG 220, SUITE 318",,Washington DC,20376,,DC,3,Other,,,38.87361,-76.99557,Geocoded address,No further action,1998-01-05,2001-03-29,Yes,Yes,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,Yes
6004232,,99044,Yes,Wholesale Bakery,1800 ML KING JR. AVE. SE,,Washington DC,20002,,DC,3,Commercial,,,38.8676,-76.98805,Geocoded address,No further action,1999-01-05,2000-09-24,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000737,,99047,Yes,TENLY TOWER MICROWAVE STATION,4623 41ST ST NW,,Washington DC,20016,,DC,3,Utility,,,38.95033255,-77.07984078,Geocoded address,No further action,1999-02-09,2008-11-24,Yes,No,No,Diesel fuel (b-unknown),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
5000556,,99049,Yes,IVY CITY MAINT.EQUIPMENT FACILITY,1401 W ST NE,,Washington DC,20018,,DC,3,Railroad,,,38.91739233,-76.98811419,Geocoded address,No further action,1999-02-12,1999-06-11,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
3000703,,99050,Yes,THE WESTCHESTER CORPORATION,"4000 CATHEDRAL AV NW
C/O ANN BENEFIELD",,Washington DC,20016,,DC,3,Residential,,,38.92842826,-77.07981487,Geocoded address,No further action,1998-09-29,2016-05-03,Yes,No,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
9000363,,99052,Yes,GARY F HEUCH & CHRISTIAN HEURICH III,4727 WISCONSIN AV NW,,Washington DC,20016,,DC,3,Commercial,,,38.95180129,-77.0808408,Geocoded address,No further action,1998-08-31,2002-01-22,Yes,Yes,No,Gasoline (unknown type),,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,No
