FacilityID,FacilityIdimport,Owner ID,AltFacilityID,Facility Name,Street Address,ZIP Linkage,ZIP+4,Phone,Authorized Representative,Title,FormDate,Facility Description,Clerk,Date of Entry,FacilityStatus,LUSTSummaryStatus,SupplementalLocationText,Fax,SOCDeficiency,LUSTRankingScore,Hawaii Common Identifier,FacilityRegistryIdentifier,TaxMapKey,FormReceivedDate,DataCollectionDate,LatitudeMeasure,LongitudeMeasure,HorizontalReferenceDatumName,GeometricTypeName,HorizontalCollectionMethodName,HorizontalAccuracyMeasuremeters,GeographicReferencePointName,LocationCommentsText,ProjectOfficer,GPSSource,ComplianceStatus,LastInspectionDate,USTStatus,UST97FacilityId
9700689,9700689,923.0,9-700689,SAMUEL MAHELONA MEMORIAL HOSPITAL,4800 KAWAIHAU RD,57523.0,,(808) 822-4961,SEIJI TANIGAWA,BLDG&GROUNDS SUP. II,1986-05-13,Other,roxanne.kwan,2019-03-29 16:30:55,Closed,Site Cleanup Completed (NFA),,,,,,110006400055.0,(4)4-6-14:30,1994-07-18,2008-01-25,22.08848,-159.3131,NAD83,Point,GPS,5.0,Underground Storage Tank,,Richard Takaba,,Closed,5/25/2018,,9700689
9700690,9700690,1965.0,9-700690,TAKESHI YAMAMOTO,6040 KAAPUNI RD,57523.0,,,TAKESHI YAMAMOTO,OWNER,1986-05-21,Not Listed,rkwan,1998-12-08 11:02:47,Closed,,,,,,,110014055761.0,,1986-05-23,,,,,,,,,,,,No Visits,,,9700690
9700691,9700691,648.0,9-700691,LIHUE PLANTATION CO. LTD.,EHIKU ST (UNLOADING STATION),57542.0,,,LEFTY KAWAZOE,PRESIDENT/MANAGER,1986-04-22,Not Listed,npeterman,2008-09-10 13:37:28,Closed,Site Cleanup Completed (NFA),,,,,,110014039502.0,,1989-10-17,,21.973947,-159.372517,,,,,,,Shaobin Li,,No Visits,,,9700691
9700692,9700692,1174.0,9-700692,WAIMEA POI MILL LTD.,P.O. BOX 566,57570.0,,,MITSUGI YOKOTAKE,PRESIDENT,1986-05-14,Not Listed,SUP,1993-02-25 00:00:00,Operating,,,,,,,110014039539.0,,1993-02-23,,,,,,,,,,,,No Visits,,,9700692
9700693,9700693,1022.0,9-700693,FORMER WAIMEA BAKERY BLDG.,9814 KAUMUALII HWY,57570.0,,,BAKER TANIGUCHI,GENERAL PARTNER,1986-07-25,Not Listed,,,Closed,,,,,,,110014039566.0,,1990-11-23,,,,,,,,,,,,No Visits,,,9700693
9700723,9700723,809.0,9-700723,PACIFIC MISSILE RANGE FACILITY,"TANK 437
KAUMUALII HWY, 50 32 MILES WEST",57529.0,,,THOMAS MCFEELY,"CAPT., USN",1990-12-07,Federal Military,rkwan,2001-07-02 10:15:08,Closed,,,,,,,110000916689.0,,1990-12-13,,,,,,,,,,,,No Visits,,,9700723
9700737,9700737,341.0,9-700737,LORAN STATION,MAKAHUENA POINT / TANK 1 & 2,57533.0,,,J. SILBERMAN,ENVIR PROT SPEC,1991-09-30,Federal Military,RSK,1995-12-12 00:00:00,Closed,,,,,,,110014040527.0,,1991-10-04,,,,,,,,,,,,No Visits,,,9700737
9700824,9700824,203.0,9-700824,"Military Gas Station, Pacific Missile Range Facility","Bldg 286    Tank 286-A, 286-B, 286-C , 286-D, 286-E, 286-F",57529.0,128.0,(808) 335-7532,Sherri R. Eng,"Director, Regional Env. Dept",2021-04-30,Gas Station,roxanne.kwan,2021-05-19 14:49:45,Closed,Site Cleanup Completed with EHE/EHMP,Ola Ka Moi Rd,(808) 335-4683,,,,110000916689.0,12002013,2020-04-03,1997-02-21,22.030879,-159.782446,NAD83,Point,GPS,,,,Shaobin Li,,Closed,6/7/2019,,9700824
9700895,9700895,605.0,9-700895,KEKAHA SUGAR POINT 1B,8315 KEKAHA RD,57529.0,,,"L.A. FAYE, JR.",PRESIDENT/MANAGER,1986-04-07,Not Listed,JRICHARDSON,2005-05-17 16:09:15,Closed,,,,,,,110001322827.0,,1986-05-08,,,,,,,,,,,,No Visits,,,9700895
9700896,9700896,605.0,9-700896,KEKAHA SUGAR POINT 2,8315 KEKAHA RD,57529.0,,,"L.A. FAYE, JR.",PRESIDENT/MANAGER,1986-04-07,Not Listed,tperry,2011-04-06 10:03:53,Closed,Site Cleanup Completed (NFA),,,,,,110001322827.0,,1990-11-21,2009-04-20,21.969319,-159.711401,NAD83,Area,Address Matching,,,,Mark Sutterfield,,No Visits,,,9700896
9700897,9700897,1968.0,9-700897,KEKAHA SUGAR POINT 3,8315 KEKAHA RD,57529.0,,,MR. L. A. FAYE JR,PRESIDENT/MANAGER,1986-04-07,Not Listed,SUP,1994-04-07 00:00:00,Operating,,,,,,,110001322827.0,,1986-04-07,,,,,,,,,,,,No Visits,,,9700897
9700898,9700898,605.0,9-700898,KEKAHA SUGAR POINT 4,8315 KEKAHA RD,57529.0,,,"L.A. FAYE, JR.",PRESIDENT/MANAGER,1986-04-07,Not Listed,,,Closed,,,,,,,110001322827.0,,1990-11-21,,,,,,,,,,,,No Visits,,,9700898
9700902,9700902,809.0,9-700902,PACIFIC MISSILE RANGE FACILITY,"TANK 425
KAUMUALII HWY, 50 32 MILES WEST",57529.0,,,THOMAS MCFEELY,"CAPT., USN",1990-12-07,Federal Military,rkwan,2001-07-02 10:21:00,Closed,,,,,,,110014056859.0,,1990-12-13,,,,,,,,,,,,No Visits,,,9700902
9701046,9701046,596.0,9-701046,KAUAI VETERANS MEMORIAL HOSPITAL,4643 WAIMEA CANYON RD,57570.0,,(808) 338-9461,Lance K. Segawa,Regional CEO,2020-02-14,Hospital,yongkeng.liu,2024-04-12 15:19:47,Operating,Monitored Natural Attenuation,Drive instead of Road,(808) 338-9420,,,,110013387557.0,1-2-006-035,2020-02-21,2009-04-28,21.96125,-159.67088,NAD83,Point,GPS,10.0,Underground Storage Tank,"Data referrences the permitted UST (10,000 gal)-RI",Allison Hutto,,Open,4/10/2024,,9701046
9701054,9701054,2216.0,9-701054,KOKEE AIR FORCE STATION,"BLDG 2
TANK 2 & 12300",57542.0,,,RICHARD E. PERRAUT JR,COLONEL,1998-02-13,Federal Military,rkwan,2005-08-11 09:29:23,Closed,,,,,,,110014046610.0,,1999-01-28,1996-06-21,22.147817,-159.644253,NAD83,Point,GPS,,,,,,Closed,6/21/1996,,9701054
9701066,9701066,592.0,9-701066,Kauai County Hanalei Police / Fire Station,5-4390 KUHIO HWY,57497.0,,,RUSSELL SUGANO,ACTING DEPUTY COUNTY ENGINEER,1998-11-30,Other,rkwan,2013-07-12 16:53:46,Closed,Site Cleanup Completed (NFA),,,,,,110014046941.0,,1998-12-21,2009-04-20,22.212039,-159.479113,NAD83,Area,Address Matching,,,,Jose Ruiz,,Closed,5/12/1997,,9701066
9701067,9701067,592.0,9-701067,LIHUE POLICE STATION,3060 UMI ST,57542.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,tperry,2011-04-06 10:28:25,Closed,Site Cleanup Completed (NFA),,,,,,110014046950.0,,1998-12-21,2009-04-20,21.975285,-159.366095,NAD83,Area,Address Matching,,,,Jeffrey Ung,,No Visits,,,9701067
9701068,9701068,592.0,9-701068,ELEELE TREATMENT PLANT,4440 WAIALO RD,57490.0,,,STEVER OLIVER,COUNTY ENGINEER,1995-07-26,Wastewater Plant,tperry,2011-04-06 10:13:59,Closed,Site Cleanup Completed (NFA),,,,,,110013781728.0,,1995-10-25,2009-04-20,21.901441,-159.58659,NAD83,Area,Address Matching,,,,Roger Brewer,,No Visits,,,9701068
9701071,9701071,592.0,9-701071,HANAPEPE BASE YARD,4380 LELE RD,57499.0,,,RUSSELL SUGANO,ACTING COUNTY DEPUTY ENGINEER,1998-11-30,Other,tperry,2011-04-06 10:09:19,Closed,Site Cleanup Completed (NFA),,,,,,110013779688.0,,1998-12-21,2009-04-20,21.904603,-159.59742,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9701071
9701072,9701072,592.0,9-701072,Kauai County Hanapepe Pump Station,1-3775 KAUMUALII HWY,57499.0,,,RUSSELL SUGANO,ACTING DEPUTY COUNTY ENGINEER,1998-11-30,Utilities,rkwan,2013-07-19 14:40:15,Closed,,,,,,,110014047049.0,,1998-12-21,,,,,,,,,,,,No Visits,,,9701072
9701073,9701073,592.0,9-701073,KAPAIA PUMP STATION,4520 MAALO RD,57498.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,2014-06-03 15:09:18,Closed,,,,,,,110014047067.0,,2006-10-25,1998-05-08,21.991585,-159.365879,NAD83,Point,GPS,,,,,,Closed,10/18/2006,,9701073
9701074,9701074,592.0,9-701074,Kauai County Lihue Fire Station,4223 RICE ST,57542.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,1999-01-04 11:01:18,Closed,,,,,,,110014057965.0,,1998-12-21,,,,,,,,,,,,No Visits,,,9701074
9701075,9701075,592.0,9-701075,LIHUE INDUSTRIAL PARK PUMP STATION,3070 PELEKE ST,57542.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,1999-01-04 11:22:01,Closed,Site Cleanup Completed (NFA),,,,,,110014047085.0,,1998-12-21,1998-05-08,21.967492,-159.354935,NAD83,Point,GPS,,,,Richard Takaba,,Closed,5/8/1998,,9701075
9701076,9701076,592.0,9-701076,Kauai County Lihue DPW Base yard,2820 WEHE ST,57542.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,2013-07-12 17:00:47,Closed,Site Cleanup Completed (NFA),,,,,,110014047110.0,,1998-12-21,1998-05-08,21.972031,-159.373577,NAD83,Point,GPS,,,,Renato Maniulit,,Closed,5/8/1998,,9701076
9701077,9701077,592.0,9-701077,County of Kauai Lihue Treatment Plant,4396 RICE ST,57542.0,,,ED RENAUD,DEPUTY COUNTY ENGINE,1993-03-02,Other,rkwan,2013-09-18 09:49:02,Closed,Site Cleanup Completed (NFA),,,,,,110014057992.0,,1993-03-04,2009-04-20,21.974881,-159.367686,NAD83,Area,Address Matching,,,,Eric Sadoyama,,No Visits,,,9701077
9701078,9701078,592.0,9-701078,WAILUA TREATMENT PLANT,4460 NALU RD,57479.0,,,CESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,1999-01-04 13:42:26,Closed,Site Cleanup Completed (NFA),,,,,,110010731262.0,,1998-12-21,1998-05-08,22.039081,-159.336567,NAD83,Point,GPS,,,,Richard Takaba,,Closed,5/8/1998,,9701078
9701079,9701079,592.0,9-701079,COCO PALMS PUMP STATION,4511 HALEILIO RD,57542.0,,,ED RENAUD,DEPUTY COUNTY ENGINE,1993-12-17,Local Government,rkwan,2007-03-19 16:20:07,Closed,Case Transferred to HEER (unregulated),,,,,,110027189735.0,,1993-03-17,,,,,,,,,,To HEER,,No Visits,,,9701079
9701081,9701081,592.0,9-701081,WAIMEA POLICE SUB-STATION,9835 KAUMUALII HWY,57570.0,,,RUSSELL SUGANO,ACTING DEPUTY COUNTY ENGINEER,1998-11-30,Other,rkwan,1999-01-04 10:41:51,Closed,,,,,,,110014047254.0,,1998-12-21,,,,,,,,,,,,No Visits,,,9701081
9701082,9701082,592.0,9-701082,County of Kauai Waimea  WWTP,9273 G Kaumualii Hwy,57542.0,,,RUSSELL SUGANO,ACTING DEPUTY COUNTY ENGINEER,1998-11-30,Utilities,rkwan,2013-09-18 10:06:15,Closed,Site Cleanup Completed (NFA),,,,,,110014047316.0,,1998-12-21,2009-04-20,21.975476,-159.369201,NAD83,Area,Address Matching,,,,Richard Takaba,,No Visits,,,9701082
9701089,9701089,261.0,9-701089,KALAHEO DEEPWELL,POOHIWI RD,57518.0,,,RAYMOND H. SATO,MGR & CHIEF ENGR,1986-06-02,Local Government,npeterman,2008-09-16 14:16:31,Closed,Site Cleanup Completed (NFA),,,,,,110013787152.0,,1994-04-04,,21.938708,-159.524738,,,,,,,Raymond Seid,,No Visits,,,9701089
9701094,9701094,203.0,9-701094,"Power Plant, Pacific Missile Range Facility","Bldg 112, South Kalanmahiki Road",57529.0,128.0,(808) 335-4064,Aaron Y. Poentis,Regional Environmental Program Director,2016-02-11,Federal Military,Nicole.Okino,2022-08-23 16:37:31,Operating,,,(808) 335-4683,,,,110014055636.0,12002013,2016-02-18,1997-02-21,22.024528,-159.782766,NAD83,Point,GPS,,,,,,Closed,8/18/2022,,9701094
9701131,9701131,179.0,9-701131,Koloa Texaco,3486 POIPU RD,57533.0,,(808) 742-9350,Albert Chee,"Vice President, Retail Marketing & Community Relations",2023-10-30,Gas Station,roy.ilaga,2025-02-07 09:24:45,Operating,Disconfirmed Release,,(808) 742-9254,,,,110010677142.0,4-2-8-007-012,2023-11-07,2010-04-08,21.9035,-159.4664,NAD83,Point,GPS,12.0,Underground Storage Tank,,Richard Takaba,,Closed,9/22/2022,,9701131
9701132,9701132,179.0,9-701132,RICE STREET TEXACO,4411 RICE ST,57542.0,,(808) 632-0117,DESCOE CHENTNIK,General Manager,,Gas Station,roxanne.kwan,2023-05-11 13:59:31,Operating,Confirmed Release,,(808) 632-0038,,,,110014048538.0,3-6-005-018,2013-06-17,2008-01-24,21.9743,-159.36823,NAD83,Point,GPS,5.0,Underground Storage Tank,,Miranda Fleisher,,Closed,9/20/2022,,9701132
9701213,9701213,15.0,9-701213,"AKITA ENTERPRISES, LTD.",3716 HANAPEPE RD / TANK 2,57499.0,,,LINDY M. AKITA,PRESIDENT,1992-04-20,Contractor,SUP,1992-02-14 00:00:00,Closed,,,,,,,110014030761.0,,1992-04-22,,,,,,,,,,,,No Visits,,,9701213
9701243,9701243,2502.0,9-701243,KAPAA TEXACO,4-994 KUHIO HWY,57523.0,,(808) 822-5318,JOHN CATTOLICO,RETAIL ENV SAFETY AND HEALTH SPECIALIST,2004-06-07,Gas Station,Timothy.Ugaitafa,2023-05-02 09:53:41,Operating,Site Cleanup Completed (NFA),994 Kuhio Hwy,(808) 823-6846,,,,110013771061.0,4-5-001-026-0000,2004-06-14,2008-01-24,22.06581,-159.31902,NAD83,Point,GPS,11.0,Underground Storage Tank,,Richard Takaba,,Closed,9/20/2022,,9701243
9701257,9701257,1675.0,9-701257,AIM Puhi Shell,3-1906 KAUMUALII HWY,57542.0,,(808) 246-2033,Jacqueline Murai-Pedersen,Training Manager,2020-08-19,Gas Station,Timothy.Ugaitafa,2025-01-13 14:04:32,Operating,Confirmed Release,,,,,,110013777984.0,4-3-3-4-19,2020-08-20,2008-01-29,21.96667,-159.39542,NAD83,Point,GPS,5.0,Underground Storage Tank,,Michelle Liu,,Open,12/11/2024,,9701257
9701293,9701293,1056.0,9-701293,"TIP TOP CAFE & BAKERY, INC.",3173 AKAHI ST,57542.0,,,JONATHAN OTA,GENERAL MANAGER,1992-05-22,Other,SUP,1992-06-01 00:00:00,Closed,,,,,,,110014032714.0,,1992-05-26,,,,,,,,,,,,No Visits,,,9701293
9701304,9701304,203.0,9-701304,"FUEL FARM, PACIFIC MISSILE RANGE FACILITY","Bldg 551, Awa Road TANK 519 TO 527, 543
32 MILES WEST on KAUMUALII HWY",57529.0,,(808) 335-4477,Sherri Eng,"Director, Regional Env Dept",2023-10-25,Federal Military,roxanne.kwan,2024-12-23 14:41:26,Operating,,,(808) 335-4147,,,,,12002013,2023-10-31,,,,,,,,,,,,Closed,12/14/2022,,9701304
9701318,9701318,203.0,9-701318,NEX PMRF Gas station,"BLDG 1291, N. Sidewinder Rd/Tartar Rd.   TANK 1291a (aka 1265)  & 1291b (aka 1266)",57529.0,,(808) 335-4300,William R. Manley,Regional Env Director,2024-07-28,Gas Station,roxanne.kwan,2024-08-22 09:20:13,Operating,,,(808) 335-4447,,,,110014055636.0,12002013,2024-08-19,1997-02-21,21.999035,-159.765701,NAD83,Point,GPS,10.0,Underground Storage Tank,,,,Closed,8/18/2022,,9701318
9701354,9701354,946.0,9-701354,SHELL OIL COMPANY - NAWILIWILI PLANT,WAAPA RD,57542.0,,,ROBERT SORGE,,1992-06-08,Gas Station,tperry,2011-04-06 10:22:22,Closed,Site Cleanup Completed (NFA),,,,,,110013768985.0,,1992-06-12,2009-04-20,21.955453,-159.354832,NAD83,Area,Address Matching,,,,Renato Maniulit,,No Visits,,,9701354
9701386,9701386,630.0,9-701386,KUHIO MOTORS,315 OIHANA ST,57542.0,,,BOB NAVARRO,STATE MAINT. MANAGER,1986-04-17,Not Listed,RKWAN,2000-11-16 15:49:39,Closed,,,,,,,110005729373.0,,1993-05-25,,,,,,,,,,,,No Visits,,,9701386
9701413,9701413,630.0,9-701413,"KUHIO MOTORS, INC.",3033 AUKELE ST,57542.0,,,LEWIS SINGLETERRY,PARTS & SERVICE DIRECTOR,1998-09-29,Not Listed,rkwan,1998-10-20 11:38:59,Closed,,,,,,,110006399959.0,,1998-10-19,1997-05-12,21.967482,-159.357263,NAD83,Point,GPS,,,,,,Closed,5/12/1997,,9701413
9701433,9701433,809.0,9-701433,PACIFIC MISSILE RANGE FACILITY,"TANK 711-A, TANK 711-B
KAUMUALII HWY, 50 32 MILES WEST",57529.0,,,THOMAS MCFEELY,"CAPT., USN",1990-12-07,Federal Military,rkwan,2001-07-02 10:28:15,Closed,,,,,,,,,1986-05-06,,,,,,,,,,,,No Visits,,,9701433
9701523,9701523,1571.0,9-701523, SANDIA NATIONAL LABORATORIES - KAUAI TEST FACILITY,P.O. Box 308,57529.0,,(808) 335-5611,William  Wechsler,Asst Manager For Engineering,2021-07-20,Federal Non-Military,roxanne.kwan,2024-06-21 10:34:43,Operating,,,(808) 335-7349,,,,,4-1-2-002-013,2021-08-03,1997-05-14,22.060271,-159.777784,NAD83,Point,GPS,10.0,Underground Storage Tank,4/28/2009 - verified data via GPS/RI,,,Closed,4/10/2024,,9701523
9701526,9701526,805.0,9-701526,SHERATON KAUAI HOTEL,2440 HOONANI RD,57533.0,,,SHARON L. AMANO,VICE PRESIDENT,1991-02-19,Industrial,rkwan,2012-02-15 10:39:06,Closed,Site Cleanup Completed (NFA),,,,,,110014055226.0,,1993-06-02,2009-04-20,21.876817,-159.461125,NAD83,Area,Address Matching,,,,Not Assigned,,Closed,6/4/2003,,9701526
9701538,9701538,1429.0,9-701538,LONGIE'S CRACKED SEED,3508 HANAPEPE RD,57499.0,,,DENNIS KUROKAWA,OWNER,1991-10-16,Not Listed,dkam,2011-08-25 15:54:52,Closed,Site Cleanup Completed (NFA),,,,,,110014055315.0,,1991-10-21,2011-08-25,21.909346,-159.593886,NAD83,Area,Map,,,,Shaobin Li,,No Visits,,,9701538
9701551,9701551,1187.0,9-701551,"Westside Transmission, Inc.",1-3680 KAUMUALII HWY,57499.0,,(808) 335-5751,Koty kaiakapu,President autotech,2024-05-16,Gas Station,yongkeng.liu,2024-12-18 13:18:42,Temporarily Closed,Suspected release,,(808) 335-5621,,,,110014038031.0,19007034000,2024-11-09,2009-09-01,21.90881,-159.5901,NAD83,Point,GPS,13.0,Underground Storage Tank,, suspected,,Closed,4/10/2024,,9701551
9701553,9701553,95.0,9-701553,MEADOW GOLD DAIRIES - WAIMEA,9250 Kaumualii Hwy,57570.0,,,JIM MIRANDA,HERDSMAN,1986-05-06,Not Listed,rkwan,2007-03-19 16:22:38,Closed,Case Transferred to HEER (unregulated),,,,,,110013766996.0,,1992-08-28,,,,,,,,,,To HEER,,No Visits,,,9701553
9701554,9701554,1669.0,9-701554,HANAMAULU  SERVICE CENTER,3-4280 KUHIO HWY,57542.0,,(808) 522-9763,Sheilah Rego,Commercial Property Owner,2020-03-10,Gas Station,roxanne.kwan,2024-07-03 17:20:39,Operating,,PO Box 1798,(808) 522-9707,,,,110013789365.0,3-7-08-064,2020-03-13,2009-07-14,21.99517,-159.35373,NAD83,Point,GPS,11.0,Underground Storage Tank,,,,Open,9/27/2022,,9701554
9701555,9701555,2308.0,9-701555,LIHUE SHELL,3178 KUHIO HWY,57542.0,,(808) 245-7837,Robert Hood,Vice President,2023-05-11,Gas Station,roxanne.kwan,2023-05-23 14:36:53,Closed,Site Cleanup Completed (NFA),,(808) 338-1718,,,,110024542057.0,4-3-6-6-89,2023-05-17,1995-09-27,21.979261,-159.36796,NAD83,Point,GPS,,,,Richard Takaba,,Closed,9/22/2022,,9701555
9701556,9701556,1169.0,9-701556,"WAIALEALE BOAT TOURS, INC.",6455 MAKANA RD,57523.0,,(808) 821-2280,WM. K. S. WAIALEALE,PRESIDENT,1986-05-14,Other,rkwan,2012-02-15 10:27:20,Closed,Site Cleanup Completed (NFA),,,,,,110014038148.0,,1986-05-15,2009-04-20,22.06467,-159.377217,NAD83,Area,Address Matching,,,,Richard Takaba,,Closed,7/29/2003,,9701556
9701557,9701557,1093.0,9-701557,U.S. DEPT OF COMMERCE,"NIST RADIO STATION WWVH / KOKOLE POINT, PMRF BARKING SANDS",57529.0,,,NOBORU HIRONAKA,ENGINEER IN CHARGE,1991-06-14,Federal Non-Military,SUP,1993-01-14 00:00:00,Closed,,,,,,,,,1993-01-11,,,,,,,,,,,,No Visits,,,9701557
9701558,9701558,985.0,9-701558,HI DOT AIRPORT DIVISION (BUDGET),"LIHUE AIRPORT
AHUKINI ROAD",57542.0,,,JERRY M. MATSUDA,DEPUTY DIRECTOR,1997-01-21,State Government,rkwan,2003-12-05 11:38:32,Closed,,,,,,,110014038193.0,,1992-02-25,,,,,,,,,,,,No Visits,,,9701558
9701559,9701559,709.0,9-701559,"MEDEIROS FARM, INC.",4365 PAPALINA RD,57518.0,,,BERNARD MEDEIROS,MANAGER,1986-05-16,Farm,RKWAN,1998-12-18 15:05:15,Operating,,,,,,,110014038237.0,,1986-05-20,,,,,,,,,,,,No Visits,,,9701559
9701560,9701560,1105.0,9-701560,UNITED CAR RENTAL - KAUAI,P.O. BOX 173-A,57542.0,,,STEPHEN HOLCK,MANAGER,1986-05-05,Not Listed,roxanne.kwan,2020-09-03 12:29:46,Closed,,,,,,,110014038282.0,,1986-05-07,,,,,,,,,,,,Closed,6/3/2003,,9701560
9701561,9701561,932.0,9-701561,SEARS ROEBUCK & COMPANY,3-2600 KAUMUALII HWY,57542.0,,,DANIEL KUNIMOTO,STORE MANAGER,1986-04-14,Not Listed,dkam,2011-08-26 08:43:19,Closed,Disconfirmed Release,,,,,,110014038335.0,,1986-05-20,2011-08-26,21.971735,-159.381477,NAD83,Area,Map,,,,Jose Ruiz,,No Visits,,,9701561
9701572,9701572,981.0,9-701572,STATE OF HAWAII (PMID 51401),LIHUE AIRPORT,57542.0,,,BENJAMIN R. SCHLAPAK,HEAD PLANNING ENGINEER,2001-02-05,Other,RKWAN,2003-01-21 17:17:07,Closed,,,,,,,110014038558.0,,2001-02-09,,,,,,,,,,,,No Visits,,,9701572
9701599,9701599,203.0,9-701599,PACIFIC MISSILE RANGE FACILITY,TANK 1276,57529.0,,,R.M. WAKUMOTO,ACTING DIRECTOR,2001-06-29,Federal Military,rkwan,2008-07-17 14:06:22,Operating,,,,,,,110000916689.0,,2001-06-29,1997-05-14,21.999265,-159.765899,NAD83,Point,GPS,,,,,,Closed,5/7/2001,,9701599
9701600,9701600,809.0,9-701600,PACIFIC MISSILE RANGE FACILITY,"TANK 419
KAUMUALII HWY, 50 32 MILES WEST",57529.0,,,D. G. BENNETT,"CAPT., USN",1986-04-28,Federal Military,rkwan,2001-07-02 10:32:19,Operating,,,,,,,110014055636.0,,1993-01-12,,,,,,,,,,,,No Visits,,,9701600
9701643,9701643,591.0,9-701643,76 Paradise #412,3155 Kuhio Hwy,57542.0,,(808) 246-9474,Devin Kiyohiro,Env Coordinator,2024-07-24,Gas Station,roxanne.kwan,2024-09-25 16:11:32,Temporarily Closed,Site Cleanup Completed (NFA),,,,,,110010596248.0,380140360000,2024-07-29,2009-07-16,21.97909,-159.36836,NAD83,Point,GPS,7.0,Underground Storage Tank,,Darren Park,,Closed,12/19/2023,,9701643
9701679,9701679,2308.0,9-701679,AIM KALAHEO SHELL,2-2416 KAUMUALII HWY,57518.0,,(808) 332-9131,Alton Higa,Sr. Manager Technial Services,2021-09-03,Gas Station,Timothy.Ugaitafa,2025-01-09 15:10:32,Operating,Suspected release,,,,,,110027211522.0,4-2-3-3-4,2021-09-03,1995-09-27,21.925409,-159.52784,NAD83,Point,GPS,3.0,Underground Storage Tank,, suspected,,Closed,12/11/2024,,9701679
9701680,9701680,1012.0,9-701680,KEONE'S WEST,4492 MOANA RD,57570.0,,,JOHN MONTGOMERY,OWNER/MANAGER,1992-08-02,Not Listed,SUP,1992-08-27 00:00:00,Closed,,,,,,,110014040769.0,,1992-08-18,,,,,,,,,,,,No Visits,,,9701680
9701681,9701681,267.0,9-701681,KOKEE STATE PARK,P.O. BOX 1671,57542.0,,,"DAVID W. MARTIN, R.G.",,1995-08-25,Industrial,tperry,2011-04-06 10:05:27,Closed,Site Cleanup Completed (NFA),,,,,,110014040803.0,,1997-09-18,2009-04-20,22.113376,-159.669861,NAD83,Area,Zip Code,,,,Steven Okoji,,No Visits,,,9701681
9701682,9701682,592.0,9-701682,KAPAA BASE YARD,4900 KAHUA RD,57523.0,,,CAESAR C. PORTUGAL,COUNTY ENGINEER,1998-12-16,Other,rkwan,2013-07-12 17:00:52,Closed,Monitored Natural Attenuation,,,,,,110013779679.0,,1993-05-14,1998-05-08,22.07949,-159.31773,NAD83,Point,GPS,,,,Miranda Fleisher,,Closed,6/25/1998,,9701682
9701695,9701695,2308.0,9-701695,KAPAA SHELL,"1125 Kuhio Hwy
4-1125 Kuhio Hwy",57523.0,,(808) 822-9775,Robert Hood,Vice President,2023-04-18,Gas Station,roxanne.kwan,2023-09-06 15:05:19,Operating,Site Cleanup Completed with EHE/EHMP,,(808) 532-2773,,,,110024542075.0,4-4-5-4-6,2023-04-24,1995-09-26,22.069569,-159.319679,NAD83,Point,GPS,10.0,Underground Storage Tank,,Shaobin Li,,Open,9/27/2022,,9701695
9701708,9701708,203.0,9-701708,PACIFIC MISSILE RANGE,"HAWAII AIR NATIONAL GUARD
BLDG 359",57529.0,128.0,,R.M. WAKUMOTO,DIR REGIONAL ENV DEPT,2004-04-16,Federal Military,rkwan,2014-06-04 09:06:58,Closed,,,,,,,110000916689.0,,2004-04-16,1997-05-14,22.032528,-159.780049,NAD83,Point,GPS,,,,,,Closed,4/22/2003,,9701708
9701714,9701714,2456.0,9-701714,ALAMO RENT-A-CAR,3276 HOOLIMALIMA PL,57542.0,,(808) 246-0645,Mark A. Cochrane,Controller,2016-04-15,Car Rental,yongkeng.liu,2023-12-26 14:02:43,Operating,Site Cleanup Completed (NFA),,(808) 246-1187,,,,110013783922.0,4-3-5-001-133-0000-002,2016-04-18,1998-05-06,21.979694,-159.350041,NAD83,Point,GPS,,,,Richard Takaba,,Closed,11/17/2023,,9701714
9701722,9701722,1460.0,9-701722,NATIONAL TROPICAL BOTANICAL GARDENS,END OF PAPALINA RD KALAHEO / P.O. BOX 340,57541.0,,,GREG NACE,ASST. DIRECTOR LIVIN,1991-09-19,Other,npeterman,2008-09-18 09:00:23,Closed,Site Cleanup Completed (NFA),,,,,,110014056261.0,,1993-02-04,,21.906975,-159.511196,,,,,,,Jose Ruiz,,No Visits,,,9701722
9701758,9701758,1757.0,9-701758,"KAUAI ISLAND TOURS, INC.","AHUKINI RD, LIHUE AIRPORT",57542.0,,,JERRY M. MATSUDA,DEPUTY DIRECTOR,1997-01-21,Other,rkwan,2003-12-05 11:10:13,Closed,,,,,,,110014041973.0,,1993-01-25,,,,,,,,,,,,No Visits,,,9701758
9701759,9701759,56.0,9-701759,"AMFAC DISTRIBUTION HAWAII, INC.",1-3410 KAUMUALII HWY,57499.0,,,DON GERBIG,DIRECTOR OF ENV AFFAIRS,1996-11-15,Truck/Transporter,cclark,1997-05-13 16:11:35,Closed,,,,,,,110014056412.0,,1996-11-18,,,,,,,,,,,,No Visits,,,9701759
