facility_number,Status,facility_id,Type,Name,Address,Address2,City,State,Zip,Phone,OwnerID,Trust land,Tribe,HighFlow Inspection,Pumps,Tanks,Latitude,Longitude
7200731,Inactive,731,Not Listed,Discount Muffler #2,1606 N SHERIDAN,,Sapulpa,OK,74066,,1933,False,,False,0,3,36.1389,-95.9047
1908117,Inactive,8117,Utilities,Sapulpa District Svc Center,401 E HOBSON,,Sapulpa,OK,74066,,4740,False,,False,0,7,35.9997,-96.1081
1901725,Inactive,1725,Gas Station,Fleet Auto Service Texaco,1901 S MAIN ST,,Sapulpa,OK,74066,9182273278.0,809008773,False,,False,0,4,35.976,-96.1133
1913206,Inactive,13206,Not Listed,Charles B Dugger,821 E DEWEY,,Sapulpa,OK,74066,,10370,False,,False,0,1,35.9991,-96.1222
1904622,Inactive,4622,Not Listed,Star Food Mart,732 S APPLE,,Sapulpa,OK,74067,,12161,False,,False,0,3,35.9887,-96.0956
1901727,Inactive,1727,Gas Station,Sapulpa Auto Center,1121 E TAFT,,Sapulpa,OK,74067,,809019846,False,,False,0,5,35.9888,-96.0967
1901728,Inactive,1728,Gas Station,Steve's Texaco,745 S MISSION,,Sapulpa,OK,74067,,22,False,,False,0,4,35.9886,-96.0985
1919540,Inactive,19540,Not Listed,Carmen Latham Apco,722 N MISSION,,Sapulpa,OK,74066,,809013088,False,,False,0,1,35.9896,-96.0987
1911416,Inactive,11416,Not Listed,Creek County Hwy Dept Dist #1,1001 W DEWEY,,Sapulpa,OK,74066,,1487,False,,False,0,4,35.9929,-96.1282
1912250,Temporarily Closed,12250,Gas Station,Smith Sisters Commissary,2715 E HWY 117,,Sapulpa,OK,74066,9182247705.0,809018668,False,,False,12,7,35.9887,-96.0699
1901928,Inactive,1928,Gas Station,Interstate Distributors,601 E DEWEY,,Sapulpa,OK,74066,,12697,False,,False,0,5,35.9991,-96.106
7219550,Inactive,19550,Not Listed,Berryhill Building,16 E DEWEY AVENUE,,Sapulpa,OK,74066,,809013074,False,,False,0,1,35.9984,-96.1144
1902111,Inactive,2111,Not Listed,Clark Oil,801 W Dewey,,Sapulpa,OK,74067,,809019252,False,,False,11,55,35.9985,-96.1241
1907775,Inactive,7775,Not Listed,Easterling Chevrolet,100 S MAIN,,Sapulpa,OK,74066,,620,False,,False,0,1,35.9974,-96.1144
1906041,Inactive,6041,Not Listed,City Of Sapulpa Central Garage,410 S HAWTHORN HAWTHORN  AND BRYAN,,Sapulpa,OK,74066,,1296,False,,False,0,2,35.993,-96.0113
1916761,Inactive,16761,Gas Station,Former Jeff Rogers Gulf,310 N Mission St,,Sapulpa,OK,74066,,1296,False,,False,0,2,36.0024,-96.0987
1903588,Temporarily Closed,3588,Gas Station,Pop Junction #3,18 N MISSION,,Sapulpa,OK,74066,4434772108.0,809019069,False,,False,16,4,35.9997,-96.0991
1901735,Inactive,1735,Gas Station,Stockard Citgo,1104 E TAFT,,Sapulpa,OK,74066,,1996,False,,False,0,4,35.9881,-96.0987
1921002,Inactive,21002,Not Listed,Hickory House Bbq,626 N MISSION,,Sapulpa,OK,74066,,809014648,False,,False,0,1,36.0021,-96.0556
1910831,Inactive,10831,Not Listed,G & W Partnership,419 S MAIN,,Sapulpa,OK,74066,,10804,False,,False,0,1,35.9939,-96.114
1908711,Inactive,8711,Not Listed,Liberty Glass Company,1000 N MISSION,,Sapulpa,OK,74066,,3879,False,,False,0,1,35.9869,-96.0987
1900251,Inactive,251,Gas Station,Total #4458,1 N MISSION,,Sapulpa,OK,74066,,809008298,False,,False,0,4,35.9994,-96.0986
1900733,Inactive,733,Gas Station,Ffp #793,1300 S MAIN,,Sapulpa,OK,74066,,7827,False,,False,0,3,36.0146,-96.1146
1901427,Inactive,1427,Not Listed,Standard Materials Group - Sapulpa,201 North Walnut,,Sapulpa,OK,74066,9182102345.0,809014440,False,,False,0,3,35.9964,-96.1073
1901712,Inactive,1712,Not Listed,"Former A & A Oil Co., Inc.",1234 N 9th,,Sapulpa,OK,74067,,22,False,,False,0,4,36.0048,-96.0644
1913837,Inactive,13837,Gas Station,Lee Carter,901 S MAIN,,Sapulpa,OK,74066,9182457511.0,809007958,False,,False,0,5,36.009,-96.1144
1909433,Inactive,9433,Not Listed,Northeast District Operation Ct,49TH WEST AVENUE 1 MI N OF TAFT/HWY 117,,Sapulpa,OK,74066,,6244,False,,False,0,1,36.001,-96.0248
1908808,Inactive,8808,Not Listed,Sapulpa Office,HWY 97 JCTN 66,,Sapulpa,OK,74066,,6286,False,,False,0,1,35.9989,-96.114
1913880,Inactive,13880,Not Listed,Leroy Auto Center,6104 W SAPULPA RD,,Sapulpa,OK,74066,,809008186,False,,False,0,6,36.0741,-96.0543
1911386,Inactive,11386,Not Listed,Cbt Spt Co (-Det 1&2),HWY 33 WEST,,Sapulpa,OK,74067,,4755,False,,False,0,1,35.5947,-96.0746
1919390,Active,19390,Gas Station,Murphy Usa #6567,1004 W Taft St,,Sapulpa,OK,74066,9182242646.0,809012891,False,,False,20,2,35.9878,-96.1357
1903855,Inactive,3855,Not Listed,Tulsa Sapulpa Railway Company,700 E Hobson,,Sapulpa,OK,74066,,809018798,False,,False,0,1,35.9997,-96.1044
1913107,Inactive,13107,Gas Station,Johnson's Mini Mart,701 W DEWEY,,Sapulpa,OK,74066,,10658,False,,False,0,3,35.9984,-96.1222
1913793,Active,13793,Gas Station,Quiktrip #36,1030 E TAFT,,Sapulpa,OK,74066,,5183,False,,False,24,3,35.9882,-96.0996
1908722,Inactive,8722,Not Listed,Synergy Gas Corporation,Rt. 3 Box 347,11956 S. 33rd West Ave.,Sapulpa,OK,74066,,5958,False,,False,0,2,36.0195,-96.0951
1910047,Inactive,10047,Not Listed,Lube-N-Go,210 E Taft,,Sapulpa,OK,74066,,12222,False,,False,0,1,35.9883,-96.1102
1900242,Inactive,242,Not Listed,Abandoned Station,222 E DEWEY,,Sapulpa,OK,74066,,1487,False,,False,0,1,35.9985,-96.1104
1913127,Inactive,13127,Gas Station,Kwick Stop,802A W TAFT,,Sapulpa,OK,74066,,12265,False,,False,0,2,35.9882,-96.1227
1900732,Inactive,732,Gas Station,Simpson's Carry-Out #1,603 N MISSION,,Sapulpa,OK,74066,,1933,False,,False,0,3,35.9916,-96.0987
1914065,Inactive,14065,Not Listed,Bartlett Memorial Medical Center,1004 E BRYAN,,Sapulpa,OK,74066,,809008706,False,,False,0,3,35.9932,-96.1007
1900194,Inactive,194,Not Listed,Kerr-Mcgee #6710,717 E DEWEY,,Sapulpa,OK,74066,,12551,False,,False,0,3,35.999,-96.1036
1901726,Inactive,1726,Not Listed,No. Main Texaco,1000 N 9TH,,Sapulpa,OK,74067,,22,False,,False,0,2,36.0105,-96.1121
1904621,Inactive,4621,Not Listed,Grocery Express #2,701 E TAFT,,Sapulpa,OK,74066,,4695,False,,False,0,2,35.9887,-96.1036
1901739,Inactive,1739,School,Pretty Water School,15223 W 81st South,,Sapulpa,OK,74066,,5123,False,,False,0,1,36.2493,-96.0945
1901605,Inactive,1605,Not Listed,D & D Pipeline Const Inc,3 MI E OF SAPULPA ON HWY 117     PO BOX 467,4700 W HWY 117,Sapulpa,OK,74066,,1575,False,,False,0,1,35.5915,-96.024
1900759,Active,759,Gas Station,Hashim Corporation,748 N BROWN ST,,Sapulpa,OK,74066,9185126325.0,809018008,False,,False,4,3,36.01,-96.0923
1921907,Inactive,21907,Not Listed,Simple Simon's Pizza,1004 E DEWEY,,Sapulpa,OK,74066,,15501,False,,False,0,1,35.9989,-96.1007
1957235,Active,57235,Gas Station,Kum & Go # 863,801 N 9th St,,Sapulpa,OK,74067,,809008334,False,,True,76,6,36.0076,-96.1115
1901723,Active,1723,Gas Station,RT Express,100 W DEWEY,,Sapulpa,OK,74066,,809019350,False,,False,10,5,35.9984,-96.1159
1913662,Inactive,13662,Not Listed,Former Service Station,NW CORNER BIRD & HWY 97,,Sapulpa,OK,74066,,14778,False,,False,0,1,36.1127,-96.1121
1901724,Active,1724,Gas Station,Pop Shoppe #4,2020 S Hickory,,Sapulpa,OK,74067,4055793835.0,809019350,False,,False,20,3,35.9741,-96.119
1906361,Active,6361,Gas Station,Maveric Mini-Mart #2,916 S MAIN,,Sapulpa,OK,74066,9182276305.0,809019306,False,,False,20,5,35.9875,-96.1139
1957498,Active,57498,Gas Station,Quiktrip #38,1222 N 9th Street,,Sapulpa,OK,74067,,5183,False,,False,48,4,36.0132,-96.1126
1912540,Inactive,12540,Gas Station,Midcontinent Petroleum Company,410 N MISSION,,Sapulpa,OK,74066,,8555,False,,False,0,4,36.0046,-96.099
1903214,Inactive,3214,Gas Station,Food Store,224 N MISSION,,Sapulpa,OK,74066,,809007739,False,,False,0,3,36.0021,-96.0992
1911832,Active,11832,Gas Station,Gas N Go,17456 Hwy 66,"JCT Hwy 33 & 66, west of Sapulpa",Sapulpa,OK,74066,7136790403.0,809019069,False,,False,26,4,35.9881,-96.1877
1912249,Active,12249,Gas Station,Gas & Shopping,1601 S Main St,,Sapulpa,OK,74066,9182279799.0,809018126,False,,False,10,3,35.98,-96.1134
1905072,Inactive,5072,Not Listed,Phillips 66 Co #019403,NINTH & FERN ST,,Sapulpa,OK,74066,,5034,False,,False,0,1,36.0102,-96.1119
1913664,Active,13664,Gas Station,MEX 209,701 N Mission,,Sapulpa,OK,74066,9182248800.0,809019190,False,,False,24,2,36.0067,-96.0985
1903455,Inactive,3455,Not Listed,Beath's Texaco,918 W DEWEY,,Sapulpa,OK,74066,,3445,False,,False,0,3,35.9965,-96.1261
1912517,Inactive,12517,Gas Station,Pinkston Firestone,101 S MAIN,,Sapulpa,OK,74066,,11954,False,,False,0,3,35.9972,-96.114
1957686,Active,57686,Gas Station,Junction 66 Store,309 North Mission,,Sapulpa,OK,74066,,809019119,False,,False,30,3,36.0027,-96.0984
1912257,Inactive,12257,Gas Station,"Lambert Oil Co., Inc.",1003 N 9TH ST,,Sapulpa,OK,74066,,3768,False,,False,0,3,36.0102,-96.1119
1903589,Inactive,3589,Not Listed,Circle K #2635,502 S MAIN,,Sapulpa,OK,74066,,6422,False,,False,0,2,35.9927,-96.114
1910625,Inactive,10625,Gas Station,Former Pretty Quick #2,1000 W DEWEY,,Sapulpa,OK,74066,,4695,False,,False,0,5,35.9961,-96.1269
1910623,Inactive,10623,Gas Station,Ez Mart #528,6360 HWY 97 NORTH,,Sapulpa,OK,74066,,1941,False,,False,0,3,36.071,-96.1201
1907510,Inactive,7510,Not Listed,Pick Wik,1118 E TAFT,,Sapulpa,OK,74066,,12031,False,,False,0,2,35.9883,-96.0978
1905896,Inactive,5896,Gas Station,Kum & Go #863,709 N 9th,,Sapulpa,OK,74066,9182487550.0,809008334,False,,False,22,5,36.0075,-96.1116
1905696,Inactive,5696,Not Listed,A.  Mozarko,RT 4 BOX 168,7363 S Hwy 97,Sapulpa,OK,74066,,36,False,,False,0,2,36.0571,-96.1191
1904465,Inactive,4465,Gas Station,Kum & Go #990,921 N 9TH,,Sapulpa,OK,74066,,809015353,False,,False,0,4,36.0101,-96.1115
1901747,Inactive,1747,Not Listed,School Service Center,HOBSON AND ADAMS,1240 E HOBSON AVE,Sapulpa,OK,74066,,5596,False,,False,0,1,36.0,-96.0964
1902113,Inactive,2113,Not Listed,Sapulpa Brick Company,801 W DEWEY,,Sapulpa,OK,74066,,1345,False,,False,0,1,35.998,-96.1227
1913123,Active,13123,Gas Station,Sapulpa Grocery & Fuel,311 W Taft,,Sapulpa,OK,74066,9182245885.0,809018583,False,,False,20,3,35.9887,-96.1182
1905467,Inactive,5467,Not Listed,Majors Oil Co,602 N MISSION,,Sapulpa,OK,74066,,4391,False,,False,0,5,35.9917,-96.0987
1902116,Inactive,2116,Not Listed,Tulsa Sapulpa Union Railroad,HOBSON STR,,Sapulpa,OK,74066,,1345,False,,False,0,1,36.0,-96.1044
1902249,Inactive,2249,Not Listed,"International Metal Co., Inc.",P.O. BOX 1070,14805 W 101st Street S,Sapulpa,OK,74067,,3042,False,,False,0,3,36.0173,-96.16
1903016,Inactive,3016,Not Listed,Lone Star School Board Of Ed,4000 S HICKORY,BOX 670,Sapulpa,OK,74066,,3931,False,,False,0,1,35.0938,-96.1165
1957483,Inactive,57483,Not Listed,Former Sapulpa Feed Store,301 S Main,,Sapulpa,OK,74066,,809018150,False,,False,0,1,35.9952,-96.1139
1902202,Inactive,2202,Gas Station,Wachob,3375 W Hwy 117,,Sapulpa,OK,74066,,809016509,False,,False,0,2,36.0195,-96.0951
1912612,Inactive,12612,Gas Station,Us #1,420 W DEWEY,,Sapulpa,OK,74066,9182488880.0,809014868,False,,False,4,3,35.9981,-96.1199
1912808,Inactive,12808,Gas Station,Pretty Quick Foods,15314 W 81ST ST S,,Sapulpa,OK,74066,,9631,False,,False,5,3,36.0464,-96.1635
1903024,Inactive,3024,Not Listed,Renwood Cleaners,123 S PARK,,Sapulpa,OK,74066,,5304,False,,False,0,1,35.9966,-96.112
1902118,Inactive,2118,Industrial,Liberty Glass Co,1000 N MISSION,,Sapulpa,OK,74066,,1345,False,,False,0,5,35.9869,-96.0987
1903148,Inactive,3148,Not Listed,Love's Country Store #89,732 S MAIN STR,,Sapulpa,OK,74066,,4424,False,,False,0,3,35.9894,-96.1138
1903662,Inactive,3662,Not Listed,Turnpike Ford Inc,6300 NEW SAPULPA ROAD,,Sapulpa,OK,74066,,12341,False,,False,0,1,36.0702,-96.0577
1903706,Inactive,3706,Not Listed,Security Management Corp.,920 E DEWEY STR,,Sapulpa,OK,74067,,5643,False,,False,0,3,35.9991,-96.1019
1904119,Inactive,4119,Not Listed,"Red Ball, Inc.",801 N MISSION,,Sapulpa,OK,74066,,5282,False,,False,0,5,36.0079,-96.0
1917493,Inactive,17493,Not Listed,Signature Bail Bonds,301 E DEWEY,,Sapulpa,OK,74066,,809018511,False,,False,0,3,35.9986,-96.11
6705698,Inactive,5698,Not Listed,Billy Jack Norman,13841 N Hwy 56,12 mi north on Hwy 56,Sasakwa,OK,74867,,612,False,,False,0,1,34.9652,-96.5127
6704327,Temporarily Closed,4327,Gas Station,GG's Gas & Grill,124 HWY 56,,Sasakwa,OK,74867,5809196268.0,809019509,False,,False,4,3,34.9482,-96.5263
6702745,Inactive,2745,Not Listed,Sasakwa School,100 N OLIVE,,Sasakwa,OK,74867,,8422,False,,False,0,2,34.951,-96.5247
6706001,Inactive,6001,Not Listed,John Lewis Dba J. Lewis Tank Service,1/2 MI E. OF HWY 56-N OF CITY,,Sasakwa,OK,74867,,3440,False,,False,0,1,34.9575,-96.5118
6704398,Inactive,4398,Gas Station,Sasakawa Texaco,HWY 56 & OLIVE ST,,Sasakwa,OK,74867,,2956,False,,False,0,3,34.9484,-96.5249
6101409,Inactive,1409,Not Listed,Denton Texaco Station,US HWY 69 S,,Savanna,OK,74565,,6569,False,,False,0,2,34.8257,-95.8457
6103071,Inactive,3071,Gas Station,Lee's Truck Stop,HWY 69 SO OF MCALESTER,,Savanna,OK,74565,,1344,False,,False,0,5,34.8434,-95.8306
6104366,Inactive,4366,Not Listed,Savanna Public Schools,US 69 HWY S,,Savanna,OK,74565,,7959,False,,False,0,1,34.8266,-95.8406
6112380,Active,12380,Gas Station,Savanna Superette,HWY 69 & Choctaw Rd,,Savanna,OK,74565,9185483513.0,809019565,False,,False,14,4,34.8281,-95.8429
6106222,Active,6222,Gas Station,MEX #745,9062 Hwy 69 South,,Savanna,OK,74565,9185483405.0,809019190,False,,True,56,13,34.834,-95.8393
6100702,Inactive,702,Gas Station,Bob's Market,9662 US HWY 69,,Savanna,OK,74565,5802392622.0,809018300,False,,False,0,3,34.8267,-95.845
1207833,Inactive,7833,Federal Non-Military,Us Army Corps Of Engineers,HUGO LAKE PO BOX 99,,Sawyer,OK,74756,,6340,False,,False,0,3,34.0016,-95.3983
1211952,Active,11952,Gas Station,Harbors Store,610 US Hwy 70,,Sawyer,OK,74756,5803262188.0,809018226,False,,True,15,7,34.0137,-95.3723
1203102,Inactive,3102,Not Listed,Virgil Point Grocery,HWY 147 NORTH,,Sawyer,OK,74756,,8742,False,,False,0,2,34.1223,-95.3652
1204210,Inactive,4210,Gas Station,Ratcliff & Sons Oil Co,US 70,,Sawyer,OK,74756,,8119,False,,False,0,2,34.0121,-95.374
1212536,Inactive,12536,Gas Station,Carson's Bait Shop (Lakeshore),610 HWY 70,,Sawyer,OK,74756,,7214,False,,False,0,2,34.0147,-95.3702
1213832,Inactive,13832,Not Listed,Former Super Stop,HWY 70 & SECOND ST,,Sawyer,OK,74756,4053265223.0,4695,False,,False,0,4,34.0122,-95.3739
506738,Inactive,6738,Not Listed,Texaco Refining & Marketing Inc,I-40 & US 283,,Sayre,OK,73662,,6057,False,,False,0,1,35.2638,-99.6398
520193,Inactive,20193,Not Listed,W L Teakill Champlin,126 W MAIN,,Sayre,OK,73662,,809013570,False,,False,0,3,35.2912,-99.6405
522122,Inactive,22122,Not Listed,Sayre Utility Department,202 N 3RD ST,,Sayre,OK,73662,5807290673.0,809014561,False,,False,0,2,35.2926,-99.6366
508541,Temporarily Closed,8541,Gas Station,4-Corners,11097 Hwy 283,NW corner of Hwy 283 & 6,Sayre,OK,73662,5809289706.0,2881,False,,False,5,5,35.4075,-99.6565
501731,Inactive,1731,Not Listed,Draper Motor Company,"P.O. BOX 747, 801 N.E. HWY 66",,Sayre,OK,73662,,1885,False,,False,0,1,35.2288,-99.6284
501902,Inactive,1902,Not Listed,Sayre Grain & Farm Supply,202 N. BROADWAY,,Sayre,OK,73662,,5604,False,,False,0,1,35.2901,-99.6385
503255,Inactive,3255,Not Listed,"Mccullough Ford, Inc.",800 NE 66 HWY,,Sayre,OK,73662,,4158,False,,False,0,1,35.2274,-99.6284
503668,Inactive,3668,Not Listed,"Northfork Electric Coop., Inc.",311 E MADDEN,,Sayre,OK,73662,,4546,False,,False,0,1,35.2919,-99.553
504029,Temporarily Closed,4029,Not Listed,Okla Dept Of Trans Agency 345,EAST SIDE OF US - 283,,Sayre,OK,73662,5809283120.0,4639,False,,False,0,4,35.315,-99.6374
503946,Inactive,3946,Not Listed,Farmers Coop Gin Assn.,109 S 6TH,,Sayre,OK,73662,,2171,False,,False,0,2,35.2906,-99.5591
506008,Inactive,6008,Not Listed,Sayre Schools,716 NE 66,,Sayre,OK,73662,,5605,False,,False,0,4,35.2271,-99.6294
507049,Inactive,7049,Not Listed,Arkla Energy Resources,4 MI S OF SAYRE ON US 283,,Sayre,OK,73662,,254,False,,False,0,1,35.2353,-99.5628
509913,Inactive,9913,Gas Station,I-40 Sayre,I-40 & HWY 152,,Sayre,OK,73662,,3005,False,,False,0,5,35.2915,-99.624
507288,Active,7288,Utilities,Swbt R63193 Sayre Co,301 N 4TH,,Sayre,OK,73662,,5784,False,,False,0,2,35.2935,-99.64
507535,Inactive,7535,Federal Non-Military,"Sayre, Ok Vor 2.6 Mi N Of Int",OLD RT 66 & STR HWY 283 IN SAYRE,,Sayre,OK,73662,,2136,False,,False,0,1,35.3453,-99.3711
507802,Inactive,7802,Not Listed,Sanders Amine Plant,"E/2 SEC. 24, T-10N, R-25W",,Sayre,OK,73662,,8229,False,,False,0,1,35.2624,-99.7354
509259,Inactive,9259,Not Listed,Natural Gas Pipeline Co.Of Am.,ADDRESS UNKNOWN,,Sayre,OK,73662,,4256,False,,False,0,2,35.2579,-99.6109
512058,Inactive,12058,Not Listed,Ok Dept Of Trans Maint Yard,"1 MI. N. OF SAYRE, US-283",,Sayre,OK,73662,,4639,False,,False,0,2,35.2316,-99.5545
512998,Inactive,12998,Not Listed,Natural Gas Pipeline Co Of Amer,ADDRESS UNKNOWN,,Sayre,OK,73662,,4256,False,,False,0,2,35.258,-99.611
521107,Inactive,21107,Not Listed,Abandoned Service Station,301 S 9TH,,Sayre,OK,73662,,809014791,False,,False,0,1,35.1737,-99.3882
521106,Inactive,21106,Not Listed,Abandoned Service Station,301 W MAIN,,Sayre,OK,73662,,809014792,False,,False,0,1,35.1748,-99.3857
513159,Inactive,13159,Not Listed,Sayre Memorial Hospital,501 E WASHINGTON PO BX 680,,Sayre,OK,73662,,10759,False,,False,0,1,35.2235,-99.6321
520770,Active,20770,Gas Station,Flying J Travel Plaza #705,2400 S 4th,,Sayre,OK,73662,5809282216.0,809007750,False,,True,52,6,35.2652,-99.6416
510021,Temporarily Closed,10021,Gas Station,Sayre Dino-Mart,714 N 4TH ST,,Sayre,OK,73662,4053295210.0,8131,False,,False,6,3,35.2988,-99.6397
508836,Temporarily Closed,8836,Gas Station,Tosh Shell,I-40 & HWY 152,,Sayre,OK,73662,5809283693.0,809019891,False,,False,14,5,35.291,-99.6179
500445,Active,445,Gas Station,Southbound Quick Stop,301 S 4th,,Sayre,OK,73662,5809283702.0,809017787,False,,False,6,3,35.2887,-99.6403
513569,Active,13569,Gas Station,Bobcat Creek RV Park & C Store,2005 NE Highway 66,,Sayre,OK,73662,5802109877.0,809019712,False,,False,0,3,35.3149,-99.618
500470,Active,470,Air Taxi (Airline),Sayre Municipal Airport,12714 N 1860 Rd,,Sayre,OK,73662,5802108262.0,1297,False,,True,0,3,35.1727,-99.6592
514253,Active,14253,Gas Station,Hutch's #120,610 NE Hwy 66,,Sayre,OK,73662,,3005,False,,True,34,7,35.2261,-99.6316
507092,Inactive,7092,Not Listed,Bud's American Inc,1-40 & CEMETERY RD,,Sayre,OK,73662,,809008531,False,,False,0,3,35.3406,-99.594
508643,Inactive,8643,Not Listed,Bernice Eastham,103 N 11TH HWY 152,,Sayre,OK,73662,,514,False,,False,0,2,35.2914,-99.6494
514121,Active,14121,Not Listed,Farmers Coop Gin,Corner of 4th & Greer,,Sayre,OK,73662,5803282664.0,809019073,False,,True,10,2,35.2893,-99.6404
506007,Inactive,6007,Not Listed,Hutchinson Pilco,211 NE HWY 66,,Sayre,OK,73662,,514,False,,False,0,6,35.225,-99.5546
520604,Inactive,20604,Not Listed,Former Dx Station,213 N 4TH STREET,,Sayre,OK,73662,,5704,False,,False,0,1,35.2933,-99.5568
556822,Active,56822,Gas Station,Truck Stop 40,11561 N 1900 Rd,,Sayre,OK,73662,5809282500.0,809016831,False,,True,19,3,35.3409,-99.5945
504833,Inactive,4833,Not Listed,Post Exchange,1802 N 4TH STR,,Sayre,OK,73662,,3382,False,,False,0,3,35.3115,-99.6391
511500,Inactive,11500,Not Listed,Mrs. Wayne K Butcher,210 S FOURTH,,Sayre,OK,73662,,4393,False,,False,0,4,35.2894,-99.5563
509912,Inactive,9912,Not Listed,Downtown Sayre,202 S 4TH STREET,,Sayre,OK,73662,,3005,False,,False,0,7,35.29,-99.6396
520972,Inactive,20972,Not Listed,Unregistered Service Station (Hartman Property),221 E MAIN,,Sayre,OK,73662,,809014561,False,,False,0,3,35.2916,-99.6374
500985,Inactive,985,Not Listed,Hutchinson Oil Co Inc,302 W MAIN,,Sayre,OK,73662,,3005,False,,False,0,3,35.2908,-99.5596
520198,Inactive,20198,Not Listed,Jim T Davis Texaco,201 NE 66 HWY,,Sayre,OK,73662,,809013565,False,,False,0,1,35.2252,-99.5546
520973,Inactive,20973,Not Listed,Unregistered Service Station (Williams Property),126 W MAIN,,Sayre,OK,73662,,809014561,False,,False,0,3,35.1746,-99.3847
500452,Inactive,452,Petroleum Distributor,Former Simons Bulk Fuel Facility,I-40 & Cemetary Rd Exit,11603 N1900 Rd,Sayre,OK,73662,,809017473,False,,False,0,14,35.3354,-99.5937
500789,Inactive,789,Gas Station,Former Pizza Barn,1313 N 4th,,Sayre,OK,73662,5809282276.0,809015637,False,,False,4,3,35.3058,-99.6407
510307,Inactive,10307,Not Listed,Dennis Hudson,403 W MAIN,,Sayre,OK,73662,,1735,False,,False,0,2,35.2914,-99.5609
511510,Active,11510,Not Listed,Beckham County,3 MI S & 1/4 MI W OF SAYRE OFF HWY 283,,Sayre,OK,73662,5809283440.0,11537,False,,False,0,2,35.248,-99.6501
513982,Inactive,13982,Not Listed,Beckham County,302 E MAIN,,Sayre,OK,73662,,11537,False,,False,0,2,35.2175,-99.8607
513685,Active,13685,Gas Station,TA #152 (Sayre Travel Center),I-40 Exit 26 at Cemetery Rd,,Sayre,OK,73662,5809285571.0,809016069,False,,True,10,8,35.3354,-99.5949
518521,Inactive,18521,Not Listed,J.E. Easter,116 SOUTH 4TH,,Sayre,OK,73662,,809012074,False,,False,0,3,35.2909,-99.64
500451,Inactive,451,Gas Station,Simons Petroleum Inc.,207 S 9TH STREET,,Sayre,OK,73662,,5704,False,,False,0,6,35.2897,-99.6467
500449,Inactive,449,Not Listed,Dx Station #1,213 N 4TH ST,,Sayre,OK,73662,,5704,False,,False,0,2,35.2933,-99.5596
520974,Inactive,20974,Not Listed,Unregistered Service  Station (Sands Property),322 W MAIN,,Sayre,OK,73662,,809014561,False,,False,0,2,35.1746,-99.3862
500450,Inactive,450,Not Listed,Simons Sunoco,1513 N 4TH STR,,Sayre,OK,73662,,5704,False,,False,0,3,35.3068,-99.64
500437,Inactive,437,Gas Station,Hutch's #104,408 NE Hwy 66,,Sayre,OK,73662,5809283847.0,3005,False,,False,12,7,35.3092,-99.6334
5607772,Inactive,7772,Not Listed,Schulter Public School,SCHULTER PUBLIC SCHOOL,23507 FLAX AVE,Schulter,OK,74460,,4793,False,,False,0,1,35.5159,-95.9595
