OrganizationId,OrganizationFormalName,StampInit,StampDate,OwnerId
3070,US Army Garrison,roxanne.kwan,2019-01-23 00:00:00,0
3071,Kapahulu 76/7-11 (#116),roxanne.kwan,2019-01-23 00:00:00,0
3072,IES Retail Kailua Drive,roxanne.kwan,2019-01-23 00:00:00,0
3073,IES Retail Valkenburgh St,roxanne.kwan,2019-01-23 00:00:00,0
3074,IES Retail Kailua Drive 111,roxanne.kwan,2019-01-23 00:00:00,0
3075,IES Retail Makaala St,roxanne.kwan,2019-01-23 00:00:00,0
3076,Sand Island 76#104,roxanne.kwan,2019-02-11 00:00:00,0
3077,Sand Island 76 #104,roxanne.kwan,2019-02-11 00:00:00,0
3078,Waialae Petorleum Inc. dba Nuuanu Texaco,roxanne.kwan,2019-02-20 00:00:00,0
3079,Waialae Petroleum Inc. dba Kahala Texaco,roxanne.kwan,2019-02-20 00:00:00,0
3080,"Wailalae Petroleum, Inc dba Kahala Texaco",roxanne.kwan,2019-02-20 00:00:00,0
3081,shell ,nicole.okino,2019-02-22 00:00:00,0
3082,EWA BEACH GOLF CLUB,roy.ilaga,2019-02-27 00:00:00,0
3083,Aalii LLC,roxanne.kwan,2019-02-27 00:00:00,0
3084,IES Retail Aikahi Park,roxanne.kwan,2019-03-12 00:00:00,0
3085,lex Brodies,roxanne.kwan,2019-03-12 00:00:00,0
3086,Lex Brodie's Tire Company,roxanne.kwan,2019-03-12 00:00:00,0
3087,"Fuel Farm, Pacific Missile Range Facility",roxanne.kwan,2019-04-10 00:00:00,0
3088,Military Gas Station - Pacific Missile Range,roxanne.kwan,2019-04-12 00:00:00,0
3091,Mjanu Kai LLC,roxanne.kwan,2019-04-12 00:00:00,0
3092,C&CH OF HNL Kailua Corp Yard,Timothy.Ugaitafa,2019-04-17 00:00:00,0
3093,Pearlridge Texaco,roxanne.kwan,2019-04-27 00:00:00,0
3094,IES Rretail Salt Lake,roxanne.kwan,2019-04-27 00:00:00,0
3095,Waikiki Beach Marriott Resort & Spa,dejanira.seale,2019-05-06 00:00:00,0
3096,Department of Transportation Airports Engineering,roxanne.kwan,2019-05-07 00:00:00,0
3097,Haoapili Hale - Judiciary,roxanne.kwan,2019-05-09 00:00:00,0
3098,State of Hawaii DOT Airports,roxanne.kwan,2019-05-28 00:00:00,0
3099,DOH -,roxanne.kwan,2019-05-29 00:00:00,0
3100,DOH-shwb,roxanne.kwan,2019-05-29 00:00:00,0
3101,Kahului Airport - emergency generator teminal bldg,roxanne.kwan,2019-06-06 00:00:00,0
3102,Kahulu Airport -Emergency Generator Terminial Bldg,roxanne.kwan,2019-06-06 00:00:00,0
3103,Pulama Lanai,Nicole.Okino,2019-06-17 00:00:00,0
3104,New City Shell,roxanne.kwan,2019-06-18 00:00:00,0
3105,CORPUSA,roy.ilaga,2019-06-19 00:00:00,0
3106,Goodwill Beretania Center,roy.ilaga,2019-06-19 00:00:00,0
3107,Princeville Resort Kauai,roy.ilaga,2019-07-03 00:00:00,0
3108,Hyatt Regency Kauai,roy.ilaga,2019-07-06 00:00:00,0
3109,suspected release,roxanne.kwan,2019-07-10 00:00:00,0
3110,"Par Hawaii, LLC",roy.ilaga,2019-07-11 00:00:00,0
3111,Goddwill Hawaii,Dejanira.Seale,2019-07-15 00:00:00,0
3112,Goodwill Hawaii,Dejanira.Seale,2019-07-15 00:00:00,0
3113,SOF - HI Kauai PV Hotel LP,roy.ilaga,2019-07-15 00:00:00,0
3114,All Pool and Spa,roxanne.kwan,2019-07-19 00:00:00,0
3115,Hiram's Texaco,thu.perry,2019-08-07 00:00:00,0
3116,Research Corp University of Hawaii,roxanne.kwan,2019-08-21 00:00:00,0
3117,NAVFAC Hawaii,roxanne.kwan,2019-08-21 00:00:00,0
3118,Safway Fuel Center 2893,roxanne.kwan,2019-08-21 00:00:00,0
3119,Woodland Center,roxanne.kwan,2019-09-06 00:00:00,0
3120,Red Hill Bulk Fuel Facility,roxanne.kwan,2019-09-18 00:00:00,0
3121,Hana Gas/Travasa,Nicole.Okino,2019-09-23 00:00:00,0
3122,Harold's Union Service,roxanne.kwan,2019-09-23 00:00:00,0
3123,DOH S Kona Baseyard,roxanne.kwan,2019-09-24 00:00:00,0
3125,D & E Fuel Stop,roxanne.kwan,2019-09-24 00:00:00,0
3126,Waikoloa beach Resort - Hilton Waikoloa,roxanne.kwan,2019-09-24 00:00:00,0
3127,Heeua Wastewater Treatment Plant,roxanne.kwan,2019-09-24 00:00:00,0
3130,HI DOT Airports Division,roxanne.kwan,2019-09-24 00:00:00,0
3131,Natinal Security Agency Hawaii,roxanne.kwan,2019-10-11 00:00:00,0
3132,"Roberts Hawaii, Kauai Baseyard",roxanne.kwan,2019-10-31 00:00:00,0
3133,"Roberts Hawaii, Kauai Base Yard",roxanne.kwan,2019-10-31 00:00:00,0
3134,"Roberts Hzawaii, Kauai Baseyard",roxanne.kwan,2019-10-31 00:00:00,0
3135,"Roberts Hawaii, Maui Baseyard",roxanne.kwan,2019-10-31 00:00:00,0
3136,Halekulani ,roxanne.kwan,2019-12-02 00:00:00,0
3137,"Paul Electrical Contracting, LLC",roxanne.kwan,2019-12-03 00:00:00,0
3138,"Kaimalu, LLC",roxanne.kwan,2019-12-03 00:00:00,0
3139,"Lahiana Petroleum, LLC test",william.campbell,2019-12-04 00:00:00,0
3140,Nicole LLC tets,william.campbell,2019-12-04 00:00:00,0
3141,Will test store,william.campbell,2019-12-04 00:00:00,0
3142,Roy test LLC,william.campbell,2019-12-04 00:00:00,0
3143,"CFF, LLC",roy.ilaga,2020-02-10 00:00:00,0
3144,Kapiolani Community College,roxanne.kwan,2020-02-24 00:00:00,0
3145,Weston Solutions,roxanne.kwan,2020-03-02 00:00:00,0
3151,Lihue Airport Baseyard &Terminal Emergency Gene,roxanne.kwan,2020-03-03 00:00:00,0
3152,Lihue airports &,roxanne.kwan,2020-03-03 00:00:00,0
3154,Lihue airport baseyard & terminal emergency gen,roxanne.kwan,2020-03-03 00:00:00,0
3155,Daniel K inouye International Airport,roxanne.kwan,2020-03-03 00:00:00,0
3156,C & C Honolulu Dept of Environmental Services,roxanne.kwan,2020-03-17 00:00:00,0
3157,Waianae WWTP,roxanne.kwan,2020-03-25 00:00:00,0
3158,Mokulele Fire Station #8,roxanne.kwan,2020-03-25 00:00:00,0
3159,US Navy - COMNAVREG HI,roxanne.kwan,2020-04-01 00:00:00,0
3160,US Navy COMNAVREG  HI,roxanne.kwan,2020-04-01 00:00:00,0
3161,minit Stoop Keaau,roxanne.kwan,2020-04-15 00:00:00,0
3162,minit Stop Keaau,roxanne.kwan,2020-04-15 00:00:00,0
3163,Minit Stop Keeau,roxanne.kwan,2020-04-15 00:00:00,0
3164,"Team Real Estate, Inc",roxanne.kwan,2020-04-17 00:00:00,0
3165,"H Street Plaza, LLC",roxanne.kwan,2020-04-17 00:00:00,0
3166,CFHT Observatory,roy.ilaga,2020-06-12 00:00:00,0
3167,Minit Stop - Waikea #09,roxanne.kwan,2020-06-24 00:00:00,0
3168,Minit Stop - Makawao #06,roxanne.kwan,2020-06-24 00:00:00,0
3169,"Joint Base Pearl Harbor - Hickam, Wahiawa Annex",roxanne.kwan,2020-06-26 00:00:00,0
3170,NIOC Hawai,roxanne.kwan,2020-06-26 00:00:00,0
3171,NIOC Hawaii,roxanne.kwan,2020-06-26 00:00:00,0
3172,Pacific MissilE RANGE FACILITY - Power Plant,roxanne.kwan,2020-07-21 00:00:00,0
3173,S&W Services Inc,Nicole.Okino,2020-07-22 00:00:00,0
3174,servic,roxanne.kwan,2020-08-20 00:00:00,0
3175,Sullivan Family Company,roxanne.kwan,2020-08-31 00:00:00,0
3176,"Albertsons Companies,Inc",roxanne.kwan,2020-08-31 00:00:00,0
3177,Joint Base Pearl Harbor - Hickam Lualualei Annex,roxanne.kwan,2020-09-16 00:00:00,0
3178,Navy Region Hawaii,roxanne.kwan,2020-09-17 00:00:00,0
3179,Naval Supply Systems Command FLC Pearl Harbor,roxanne.kwan,2020-09-17 00:00:00,0
3180,Dept of Navy,roxanne.kwan,2020-09-23 00:00:00,0
3181,Hawaiian Electric Company,roy.ilaga,2020-10-12 00:00:00,0
3182,Laie Corporation Yard,roxanne.kwan,2020-10-19 00:00:00,0
3183,Kaneohe Corporation Yard,roxanne.kwan,2020-10-19 00:00:00,0
3184,First Hawaiian Bank - Kamehameha Industrial Center,roxanne.kwan,2020-11-09 00:00:00,0
3185,DOH - SHWB,roxanne.kwan,2020-11-17 00:00:00,0
3188,State of Hawaii - DOTA Kahului Airport  ,roxanne.kwan,2021-02-17 00:00:00,0
3189,PMRF Power Plant,roxanne.kwan,2021-02-17 00:00:00,0
3191,Lihue airprot baseyard and Terminal  ,roxanne.kwan,2021-02-17 00:00:00,0
3193,Eagle River Investors - Hawaii LLC,Nicole.Okino,2021-03-11 00:00:00,0
3194,Department of Transportation Services,roxanne.kwan,2021-04-20 00:00:00,0
3195,Waterfront Plaza - H,roxanne.kwan,2021-04-20 00:00:00,0
3196,Waterfront Plaza - H10020,roxanne.kwan,2021-04-20 00:00:00,0
3197,AT & T Corp,roxanne.kwan,2021-04-20 00:00:00,0
3198,IBM Building - WardVillage,roxanne.kwan,2021-04-26 00:00:00,0
3199,kalihi Kai Fire Station #31,roxanne.kwan,2021-04-26 00:00:00,0
3200,Kolau Texaco 98242,roxanne.kwan,2021-04-26 00:00:00,0
3201,MCBH - Faciilities Dept,roxanne.kwan,2021-04-29 00:00:00,0
3202,"Ewa Repair Shop, Inc",roxanne.kwan,2021-04-29 00:00:00,0
3203,Marine Corps Base Hawaii Camp Smith,roxanne.kwan,2021-04-30 00:00:00,0
3204,Fast Fuels II,roxanne.kwan,2021-04-30 00:00:00,0
3205,Pearl City Wastewater Pump Stn,roxanne.kwan,2021-05-26 00:00:00,0
3206,Dept of Env.Services,roxanne.kwan,2021-05-28 00:00:00,0
3207,"DOT -Hwy Div Oahu District, H3 Tunnels",roxanne.kwan,2021-06-22 00:00:00,0
3208,Lahain Petroleum LLC,roxanne.kwan,2021-06-22 00:00:00,0
3209,AOAO Ala Moana Hotel Condominium,roxanne.kwan,2021-06-22 00:00:00,0
3210,"Power Plant, Pacific Missle Range Facility",roxanne.kwan,2021-06-22 00:00:00,0
3211,AT&T Corp,roxanne.kwan,2021-06-22 00:00:00,0
3214,Division of Wastewater Treatment and Disposal,roxanne.kwan,2021-06-28 00:00:00,0
3215,Technical Services Branch,roxanne.kwan,2021-06-28 00:00:00,0
3216,"Kawailoa Devlopment, LLP",roxanne.kwan,2021-06-29 00:00:00,0
3217,Port Town Texaco,roxanne.kwan,2021-06-29 00:00:00,0
3218,"Maui Electric company, Kahului Baseyard",roxanne.kwan,2021-07-07 00:00:00,0
3219,"Green Tea, LLC",roxanne.kwan,2021-07-08 00:00:00,0
3225,Maui Opeating LLC,roxanne.kwan,2021-07-08 00:00:00,0
3226,Brigham Young Universiity Hawaii,roxanne.kwan,2021-07-08 00:00:00,0
3227,"US Space Force, Peterson-Schriever Garrision",roxanne.kwan,2021-07-13 00:00:00,0
3230,"US Space Force, Detachment 3",roxanne.kwan,2021-07-13 00:00:00,0
3231,US Space Force - Peterson-Schriever Garrision,roxanne.kwan,2021-07-13 00:00:00,0
3232,DOT - Hwy Division - Hawaii District,roxanne.kwan,2021-07-13 00:00:00,0
3233,US DOE National Nuclear Security Admin,roxanne.kwan,2021-07-13 00:00:00,0
3235,National Technoligies & Engineering  ,roxanne.kwan,2021-07-13 00:00:00,0
3236,MCI,roxanne.kwan,2021-07-14 00:00:00,0
3237,MCI International,roxanne.kwan,2021-07-14 00:00:00,0
3238,halekulani Co dba halekulani Hotel,roxanne.kwan,2021-07-16 00:00:00,0
3239,Mahalo Waipahu,roxanne.kwan,2021-07-22 00:00:00,0
3240,Mahalo Wahiawa,roxanne.kwan,2021-07-23 00:00:00,0
3241,Kapaa Shell,roxanne.kwan,2021-07-23 00:00:00,0
3242,"U S Army Garrison, Hawaii",roxanne.kwan,2021-07-28 00:00:00,0
3243,"USAG-HI, Pohakuloa Training Area, LRC",roxanne.kwan,2021-07-28 00:00:00,0
3244,Keahou Community Service,roxanne.kwan,2021-08-04 00:00:00,0
3245,Ellison Onizuka Kona International Airport,roxanne.kwan,2021-08-05 00:00:00,0
3246,"Buidget Ren a Car Systems, Inc",roxanne.kwan,2021-08-06 00:00:00,0
3247,First Presbysterian Church,roxanne.kwan,2021-08-06 00:00:00,0
3248,GE Enterprises LLC,allison.hutto,2021-08-12 00:00:00,0
3249,AAF Pacific Park Plaza Owner LLC,allison.hutto,2021-08-19 00:00:00,0
3250,"Lihue Airport, ",roxanne.kwan,2021-08-19 00:00:00,0
3251,DOT - Airports Division,roxanne.kwan,2021-08-19 00:00:00,0
3252,DOT-Airports Division,roxanne.kwan,2021-08-23 00:00:00,0
3253,Daito US Inc. dba Kapolei Golf Club,roxanne.kwan,2021-08-23 00:00:00,0
3254,Kapolei Golf Club,roxanne.kwan,2021-08-23 00:00:00,0
3255,"Daito US, Inc dba Kapolei Golf Club",roxanne.kwan,2021-08-23 00:00:00,0
3256,Kailua Fire Station #18,roxanne.kwan,2021-08-25 00:00:00,0
3257,City abd County of Honolulu,roxanne.kwan,2021-08-25 00:00:00,0
3258,Hawaii Kai Fire Station #34,roxanne.kwan,2021-08-25 00:00:00,0
3259,IES Retail LLc,roxanne.kwan,2021-08-27 00:00:00,0
3260,Pacific Park Plaza Owner LLC,roxanne.kwan,2021-08-30 00:00:00,0
3266,Trustees of the Estates of Bernice Pauahi Bishop ,roxanne.kwan,2021-08-31 00:00:00,0
3267,Whaler's General Store,roxanne.kwan,2021-09-12 00:00:00,0
3268,"Robret Tours and Transportation, Inc",roxanne.kwan,2021-09-12 00:00:00,0
3269,"DOT, Airporats Division, Maui District",roxanne.kwan,2021-09-12 00:00:00,0
3270,"PHT, Inc dba Polynesian Hospitality",roxanne.kwan,2021-09-12 00:00:00,0
3271,NSA/CSS Hawaii NCTAMS,roxanne.kwan,2021-09-24 00:00:00,0
3272,Dept of Defense,roxanne.kwan,2021-09-24 00:00:00,0
3273,Pacific Heights Shell,roxanne.kwan,2021-09-28 00:00:00,0
3274,Bank of Hawii - Hale O'kapolei,roxanne.kwan,2021-09-29 00:00:00,0
3275,Bank of Hawaii - CPF,roxanne.kwan,2021-09-29 00:00:00,0
3276,18th Force Support Squadrom Det ,roxanne.kwan,2021-09-30 00:00:00,0
3277,"Army Air Force Exchange , Hawaii Exchange",roxanne.kwan,2021-09-30 00:00:00,0
3278,Bellows AIR FORCE STATION - Main Exchange,roxanne.kwan,2021-09-30 00:00:00,0
3279,"Koa Lani JV, LLC",roxanne.kwan,2021-09-30 00:00:00,0
3280,45-462 Kaneohe Bay Dr,roxanne.kwan,2021-10-21 00:00:00,0
3281,"Hyatt Corporation, ",roxanne.kwan,2021-10-21 00:00:00,0
3282, HAWAII PETROLEUM INC.,roxanne.kwan,2021-10-29 00:00:00,0
3283,I B & J Corporation,roxanne.kwan,2021-10-29 00:00:00,0
3284,AIM Kona Mauka Shell,roxanne.kwan,2021-11-16 00:00:00,0
3285,Kam Hwy Investors,roxanne.kwan,2021-11-30 00:00:00,0
3286,AIM West Maui Shell,roxanne.kwan,2021-12-08 00:00:00,0
3287,Costco Gasoline Loc No. 640,roxanne.kwan,2021-12-08 00:00:00,0
3288,"c/o Barghausen Consulting Engineers, Inc ",roxanne.kwan,2021-12-08 00:00:00,0
3289,Coatco Gasoline Loc No. 19,roxanne.kwan,2022-01-25 00:00:00,0
3290,Moanalua Texaco 96285,roxanne.kwan,2022-01-26 00:00:00,0
3291,"State of Hawaii - DAGS, Central Services Division",roxanne.kwan,2022-01-27 00:00:00,0
3292,"State of Hawaii, DOE, Facilities Maintenance Br",roxanne.kwan,2022-01-27 00:00:00,0
3293,U.S. Postal Service Honolulu P&DC,roxanne.kwan,2022-01-27 00:00:00,0
3294,"GP Energy Company, LLC",roxanne.kwan,2022-02-24 00:00:00,0
3298,Army & Air Force Exchange Ser Car Care ctr,roxanne.kwan,2022-02-28 00:00:00,0
3299,Army & Air Force Exchange Ser,roxanne.kwan,2022-02-28 00:00:00,0
3300,AIM Paie Shell,roxanne.kwan,2022-03-07 00:00:00,0
3301,AIM Paiea Shell,roxanne.kwan,2022-03-07 00:00:00,0
3302,3650 Waialae LLC,roxanne.kwan,2022-03-16 00:00:00,0
3303,Bank of Hawii - Central Processing Facility,roxanne.kwan,2022-04-04 00:00:00,0
3304,TRC,roxanne.kwan,2022-04-06 00:00:00,0
3305,"Gill Ewa Lands, LLC",roxanne.kwan,2022-04-22 00:00:00,0
3307,Dept of Transportation - Airports Division,roxanne.kwan,2022-04-27 00:00:00,0
3308,Lihue Texaco 97619,roxanne.kwan,2022-05-04 00:00:00,0
3309,former Aloha Shoyui,roxanne.kwan,2022-05-10 00:00:00,0
3310,"Pacific Helicopter Tours, Inc.",roy.ilaga,2022-05-31 00:00:00,0
3311,"Lahain Petroleum, LLC",roxanne.kwan,2022-06-01 00:00:00,0
3312,"Lahaina Petroleum, LLC",roxanne.kwan,2022-06-01 00:00:00,0
3313,"Kahului Service, Imc",roxanne.kwan,2022-06-14 00:00:00,0
3314,"Kahului Service, Inc",roxanne.kwan,2022-06-14 00:00:00,0
3315,Mauna Towers of Hawaii,roy.ilaga,2022-06-15 00:00:00,0
3316,Halawa Correctional Facility,roy.ilaga,2022-06-17 00:00:00,0
3317,"Host Hotels and Resorts, Inc",roxanne.kwan,2022-06-21 00:00:00,0
3318,Hawaii Helicpoters,roxanne.kwan,2022-06-21 00:00:00,0
3319,2457 Family Limited Partnership,roxanne.kwan,2022-06-21 00:00:00,0
3320,exhaust systems,roxanne.kwan,2022-06-21 00:00:00,0
3321,Waikoloa Development Co.,roxanne.kwan,2022-07-15 00:00:00,0
3322,Waimano Ridge Hale C,roxanne.kwan,2022-07-19 00:00:00,0
3323,STG Hawaii LLC,roxanne.kwan,2022-08-10 00:00:00,0
3324,Lihue Texaco,roxanne.kwan,2022-09-07 00:00:00,0
3327,Minit Stop Honokaa,roxanne.kwan,2022-09-09 00:00:00,0
3328,Coast Guard Base Honolulu,roy.ilaga,2022-09-30 00:00:00,0
3329,Hilo Broker,roy.ilaga,2022-10-24 00:00:00,0
3330,"Hilo Brokers, Ltd.",roy.ilaga,2022-10-24 00:00:00,0
3331,McCully  Shell,roxanne.kwan,2022-11-03 00:00:00,0
3332,Hawaiian Telcom Inc,roxanne.kwan,2022-11-15 00:00:00,0
3333,Altafiber,roxanne.kwan,2022-11-15 00:00:00,0
3334,Lihue Baseyard,roxanne.kwan,2022-11-15 00:00:00,0
3335,AIM Puhi Shell,roxanne.kwan,2022-11-18 00:00:00,0
3336,"Wong Yuen Holding Company, LLC",roxanne.kwan,2022-11-18 00:00:00,0
3337,"Wong Yuen store, LLC",roxanne.kwan,2022-11-18 00:00:00,0
3338,Hawaii Water Service,roxanne.kwan,2022-11-22 00:00:00,0
3339,Hawaiian Cement Concrete and Aggregate,roxanne.kwan,2022-12-01 00:00:00,0
3340,DPW Environmental Division,Allison.Hutto,2023-01-19 00:00:00,0
3341,"STJA, LLC. ",roxanne.kwan,2023-03-16 00:00:00,0
3342,"IJR, Incq",roxanne.kwan,2023-03-16 00:00:00,0
3343,"IJR, Inc",roxanne.kwan,2023-03-16 00:00:00,0
3346,Naval Computer Telecommarea Master Pacific,roxanne.kwan,2023-04-17 00:00:00,0
3347,Navy Exchange (NEX) Hawaii,roxanne.kwan,2023-04-17 00:00:00,0
3348,"Joint Base Pearl Harbor - Hickam, Wahiaw Annex",roxanne.kwan,2023-04-17 00:00:00,0
3349,"Hawaiian Telcom, Inc.",Timothy.Ugaitafa,2023-04-17 00:00:00,0
3350,"Hawktree Land, Inc. ",roxanne.kwan,2023-04-28 00:00:00,0
3351,"Hawaii Isle Transportation Services, INC",roxanne.kwan,2023-04-28 00:00:00,0
3352,Directorate of  Public Works,roxanne.kwan,2023-05-04 00:00:00,0
3353,Honalo Shell,roxanne.kwan,2023-05-10 00:00:00,0
3354,Bayside Texaco,roxanne.kwan,2023-05-12 00:00:00,0
3355,Honolulu Community College,roxanne.kwan,2023-05-12 00:00:00,0
3356,King and George LLC,yongkeng.liu,2023-05-15 00:00:00,0
3357,Waiakamilo Texaco  #95023,roxanne.kwan,2023-05-19 00:00:00,0
3358,Lihue Shell,roxanne.kwan,2023-05-23 00:00:00,0
3359,"US Army  Garrison, Hawaii",roxanne.kwan,2023-06-13 00:00:00,0
3360,AAFES Schofield Car Care Center (SB80),roxanne.kwan,2023-06-13 00:00:00,0
3361,Kohala Pacific Realty,roxanne.kwan,2023-06-13 00:00:00,0
3362,Duke's Kilauea Shell,roxanne.kwan,2023-06-20 00:00:00,0
3363,Foodland Waikoloa Plaza,roxanne.kwan,2023-06-21 00:00:00,0
3364,AAFES Kuntz Mini Mall,roxanne.kwan,2023-06-22 00:00:00,0
3365,Hawaii Emergency Management Agency,yongkeng.liu,2023-07-03 00:00:00,0
3366,C & CH Wahiawa WWTP,george.tabil,2023-07-18 00:00:00,0
3367,"Naito Store, LLC",roy.ilaga,2023-08-15 00:00:00,0
3368,Pulama Lanai Service Stn,roxanne.kwan,2023-08-17 00:00:00,0
3369,"Isla Pacifica, LLC",roxanne.kwan,2023-08-21 00:00:00,0
3370,"Marriott Ownership Resorts, Inc.",roy.ilaga,2023-08-23 00:00:00,0
3371,2080 Kalakaua Condominium,roy.ilaga,2023-08-23 00:00:00,0
3372,King Kalakaua Plaza,roxanne.kwan,2023-08-28 00:00:00,0
3373,KEC Corporation dba Island Short stop and deli,roxanne.kwan,2023-09-05 00:00:00,0
3374,Kaneohe Shell,roxanne.kwan,2023-09-08 00:00:00,0
3375,Palisdes Minimart,roxanne.kwan,2023-09-13 00:00:00,0
3376,Lahainaluna Shell,roxanne.kwan,2023-09-20 00:00:00,0
3377,18TH MISSION SUPPORT GROUP DET 2,george.tabil,2023-10-10 00:00:00,0
3378,Cogent Communications,roxanne.kwan,2023-10-23 00:00:00,0
3379,"Sprint Communications Co, LP",roxanne.kwan,2023-10-23 00:00:00,0
3380,H-3 Tunnel Facility,roxanne.kwan,2023-10-25 00:00:00,0
3381,KEC Corporation dba Oceanview Market,roxanne.kwan,2023-11-03 00:00:00,0
3382,ORBT LLC,roxanne.kwan,2023-11-03 00:00:00,0
3383,Koolau Ranch,roxanne.kwan,2023-11-03 00:00:00,0
3384,Captain Cook Shell Food Mart,roxanne.kwan,2023-11-06 00:00:00,0
3385,Captain Cook shell Foodmart,roxanne.kwan,2023-11-06 00:00:00,0
3386,"Manele  Water Resources, Lanai Resorts",roxanne.kwan,2023-11-06 00:00:00,0
3387,APTIM,roxanne.kwan,2023-11-08 00:00:00,0
3388,Fleet Maintenance Department,yongkeng.liu,2023-11-30 00:00:00,0
3389,Kawailani Fuel Company LLC,roxanne.kwan,2023-12-07 00:00:00,0
3390,Aloha Manoa,roxanne.kwan,2024-01-18 00:00:00,0
3391,Aloha Airport Cardlock,roxanne.kwan,2024-01-23 00:00:00,0
3392,Mark and Josepha Beauchamp Trust,roxanne.kwan,2024-01-25 00:00:00,0
3393,American Tower,yongkeng.liu,2024-02-08 00:00:00,0
3394,Y. Hamada Ohana,roxanne.kwan,2024-02-16 00:00:00,0
3395,Douglas Emmett,yongkeng.liu,2024-02-22 00:00:00,0
3396,C&C Service Station Inc.,roxanne.kwan,2024-02-29 00:00:00,0
3397,Ewa Beach Texaco,roxanne.kwan,2024-02-29 00:00:00,0
3398,"Foss Enterprises, Inc",roxanne.kwan,2024-02-29 00:00:00,0
3399,American Tower Corp,roxanne.kwan,2024-03-04 00:00:00,0
3403,Dept of Corrections & Rehabilitation,roxanne.kwan,2024-03-05 00:00:00,0
3404,"Safeway, Inc",roxanne.kwan,2024-03-08 00:00:00,0
3405,JD2 Environmental Inc,roxanne.kwan,2024-03-11 00:00:00,0
3406,Kalihi Foodmart Texaco 93183,roxanne.kwan,2024-03-15 00:00:00,0
3407,Moana Surfrider Hotel,george.tabil,2024-03-28 00:00:00,0
3408,sheraton Waikiki resort,george.tabil,2024-03-28 00:00:00,0
3409,Marine Corps Community Services,roxanne.kwan,2024-04-05 00:00:00,0
3410,Pohulani Eliday ,roxanne.kwan,2024-04-23 00:00:00,0
3411,Pohulani Elderly,roxanne.kwan,2024-04-23 00:00:00,0
3412,Pohulani Elderly Housing,roxanne.kwan,2024-04-23 00:00:00,0
3413,NAVSUP FLC Pearl Harbor,roxanne.kwan,2024-04-25 00:00:00,0
3414,Ala Moana Hotel by Mantra,roxanne.kwan,2024-04-26 00:00:00,0
3415,MS Hamakua,roxanne.kwan,2024-05-07 00:00:00,0
3416,Stewart Management Group,roy.ilaga,2024-05-09 00:00:00,0
3417,Hawaii Pacific Health Straub Medical Center,roy.ilaga,2024-05-13 00:00:00,0
3418,Hawaii Health Pacific Straub Medical Center,roy.ilaga,2024-05-13 00:00:00,0
3419,National Car Rental,roxanne.kwan,2024-05-15 00:00:00,0
3420,15 Craigside retirement residence,george.tabil,2024-05-15 00:00:00,0
3421,C&CH WAHIAWA CORPORATION YARD,george.tabil,2024-05-21 00:00:00,0
3422,Directorate of Plans,roxanne.kwan,2024-05-24 00:00:00,0
3423,Kapolei Texaco,roxanne.kwan,2024-05-24 00:00:00,0
3426,Hyatt Regency Resort,roy.ilaga,2024-05-30 00:00:00,0
3427,The Westin Maui Resort & Spa,roy.ilaga,2024-05-30 00:00:00,0
3428,State of Hawaii Dept of Transportation,roxanne.kwan,2024-06-04 00:00:00,0
3429,State of Hawaii - Dept of Transportation,roxanne.kwan,2024-06-04 00:00:00,0
3430,Hawaii County Dept of Env Management,roxanne.kwan,2024-06-05 00:00:00,0
3431,Safeway Express,roxanne.kwan,2024-06-05 00:00:00,0
3432,Kuakini Shell Food Mart,roxanne.kwan,2024-06-13 00:00:00,0
3433,Par Hawaii op,roxanne.kwan,2024-07-05 00:00:00,0
3434,Hawii Prince Hotel Waikiki dba Prince Waikiki,roxanne.kwan,2024-07-17 00:00:00,0
3435,HBM,roxanne.kwan,2024-07-23 00:00:00,0
3436,AIM Windward Mall,roxanne.kwan,2024-08-05 00:00:00,0
3437,-U niversity of Hawaii #168,roxanne.kwan,2024-08-05 00:00:00,0
3438,University 76 7-11  #168,roxanne.kwan,2024-08-05 00:00:00,0
3439,AIM Nanakuli,roxanne.kwan,2024-08-05 00:00:00,0
3440,AIM Kihei Shell,roxanne.kwan,2024-08-05 00:00:00,0
3441,Mauna Kea Resort - Golf Maintenance,roxanne.kwan,2024-08-06 00:00:00,0
3442,Pacific Missle Range Facility ,roxanne.kwan,2024-08-06 00:00:00,0
3443,Pacific Missle Range Facility  - Generator Bldg,roxanne.kwan,2024-08-06 00:00:00,0
3444,Aloha Puna Kai,roxanne.kwan,2024-08-09 00:00:00,0
3445,NAVFAC Pacific P-209 Project,roxanne.kwan,2024-08-09 00:00:00,0
3446,Stadium Mall,roxanne.kwan,2024-08-28 00:00:00,0
3447,Dougas S. Taylor,roxanne.kwan,2024-08-28 00:00:00,0
3448,Stadium Mall LLC,roxanne.kwan,2024-08-28 00:00:00,0
3449,Nuuanu Texaco,roxanne.kwan,2024-08-28 00:00:00,0
3450,Kahala Texaco,roxanne.kwan,2024-08-28 00:00:00,0
3451,Cingular ,roxanne.kwan,2024-08-29 00:00:00,0
3452,Cingular AT&T,roxanne.kwan,2024-08-29 00:00:00,0
3453,Manna Food LLC dba Waimea Express,christina.flores,2024-09-04 00:00:00,0
3454,AIM Dillingham ,roxanne.kwan,2024-09-16 00:00:00,0
3455,AIM Waialua ,roxanne.kwan,2024-09-16 00:00:00,0
3456,AIM Makakilo ,roxanne.kwan,2024-09-16 00:00:00,0
