ï»¿OBJECTID,LUSTKEY,DERRID,PROJECTMAN,NOTIFICATI,DATECLOSE,CLOSURETYPE,DEPTHGW,GWFLOWDIR1,GWFLOWDIR2,CAPSOILTRE,CAPH2OTREA,PSTFUNDSTA,PSTFUNDPER,DEDUCTIBLE,FACILITYID,NFAFORM,MAPLABEL,BLUESTAKES,ENVCOV,RESIDUALCONTAMMAP
4694,3085,JAC,Michael Pecorelli,7/5/1995 12:00:00 AM,12/31/2009 12:00:00 AM,< Tier 1,17-19 feet bgs,E,NE,990.0,,Eligible (100),100.0,10000.0,6212,Tier 1 Worksheet,JAC - Delle City Station,No,No,No
4695,4111,LKO,Hillary Mason,8/12/1999 12:00:00 AM,1/19/2007 12:00:00 AM,Transfer - DWQ,~20 feet,E,NE,0.0,0.0,,,0.0,6212,Internal Closeout Memo,LKO - Delle City Station,No,No,No
4696,5507,NHF,Hillary Mason,7/22/2015 12:00:00 AM,9/29/2015 12:00:00 AM,< Tier 1,>30,,,0.0,0.0,,,0.0,6214,Tier 1 Worksheet,NHF - AAFES SERVICE STATION,No,No,No
4697,5668,NNR,Hillary Mason,4/26/2017 12:00:00 AM,5/16/2019 12:00:00 AM,< ISL,>30,,,0.0,0.0,,,0.0,6215,Tier 1 Worksheet,NNR - ENGLISH VILLAGE MOTOR POOL ( BLDG 5469 ),No,No,No
4699,3088,IPX,[Jim Martin],7/5/1994 12:00:00 AM,11/4/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,0.0,0.0,6220,<blank>,IPX - U.S. AIR FORCE HILL AIR FORCE,No,No,No
4700,3089,IMD,[Jim Martin],2/16/1994 12:00:00 AM,11/4/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,0.0,0.0,6221,<blank>,IMD - WENDOVER FIELD SITE,No,No,No
4701,4339,LSJ,Michael Pecorelli,5/21/2003 12:00:00 AM,10/31/2003 12:00:00 AM,> Tier 1,12.8-13.9,NE,,0.0,0.0,Eligible (100),100.0,10000.0,6223,Tier 1 Worksheet,LSJ - QUICK STOP,No,No,No
4702,5788,NSI,UST,7/26/2018 12:00:00 AM,8/15/2018 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,6228,UST NFA,NSI - Tooele Consolidated,No,No,No
4703,3090,HKL,[Jim Martin],3/4/1992 12:00:00 AM,4/7/1994 12:00:00 AM,<blank>,4 - 5 ft bgs,N,NE,180.0,14000.0,,,,6233,<blank>,HKL - ATandT (24-4) BONNEVILLE K,No,No,No
4704,3091,HKN,[Jim Martin],3/9/1992 12:00:00 AM,5/25/1995 12:00:00 AM,<blank>,5 ft bgs,N,NW,0.0,0.0,,,,6234,<blank>,HKN - (23-7) GRANTSVILLE K,No,No,No
4705,5498,NGW,Morgan Atkinson,6/18/2015 12:00:00 AM,7/29/2015 12:00:00 AM,< Tier 1,>14',NW,,0.0,0.0,,,0.0,6236,Tier 1 Worksheet,NGW - MAVERIK #508,No,No,No
4706,3092,IAG,Hillary Mason,2/22/1993 12:00:00 AM,8/26/2005 12:00:00 AM,< Tier 1,>20ft,,,695.0,,,,,6237,Tier 1 Worksheet w/ Supp. Info,IAG - GRANTSVILLE CITY MAINT. SHOP,No,No,No
4707,3093,HTH,Hillary Mason,8/24/1992 12:00:00 AM,11/8/1996 12:00:00 AM,<blank>,~150 ft bgs,N,NE,10.0,,,,,6241,Tier 1 Worksheet,HTH - PINE CANYON,No,No,No
4708,3674,KVC,Hillary Mason,1/7/1999 12:00:00 AM,2/19/2013 12:00:00 AM,Int. CO Files to LUST,~50 ft,,,1000.0,20000.0,,,0.0,6248,Internal Closeout Memo,KVC - SILVER SAGE,No,No,No
4709,4983,MNW,[Melissa Turchi],7/27/2009 12:00:00 AM,3/24/2014 12:00:00 AM,Transfer - DWQ,est. >50,,,0.0,0.0,,,0.0,6248,Internal Closeout Memo,MNW - SILVER SAGE,No,No,No
4710,5204,MVM,UST,9/8/2011 12:00:00 AM,9/20/2011 12:00:00 AM,< ISL,,,,0.0,0.0,,0.0,0.0,6249,UST NFA,MVM - DESERET CHEMICAL DEPOT,No,No,No
4711,3094,GGY,[Pat Sheehan],7/17/1990 12:00:00 AM,6/12/1995 12:00:00 AM,<blank>,260 - 300 ft bgs,,,,,,,,6249,<blank>,GGY - DESERET CHEMICAL DEPOT,No,No,No
4712,3095,IHI,[Jim Martin],10/5/1993 12:00:00 AM,7/26/1995 12:00:00 AM,<blank>,19 - 24 ft bgs,W,SW,515.0,,,0.0,0.0,6249,<blank>,IHI - DESERET CHEMICAL DEPOT,No,No,No
4713,3096,JUE,Hillary Mason,10/15/1996 12:00:00 AM,8/30/2006 12:00:00 AM,< RCL,75,NW,,,,,0.0,0.0,6249,Tier 1 Worksheet,JUE - DESERET CHEMICAL DEPOT,No,No,No
4714,4717,MEP,Hillary Mason,10/26/2006 12:00:00 AM,2/27/2007 12:00:00 AM,< Tier 1,75,NW,,0.0,0.0,,0.0,0.0,6249,Tier 1 Worksheet,MEP - DESERET CHEMICAL DEPOT,No,No,No
4715,4971,MNK,Hillary Mason,7/9/2009 12:00:00 AM,9/9/2010 12:00:00 AM,< Tier 1,>100,,,0.0,0.0,,0.0,0.0,6249,Tier 1 Worksheet,MNK - DESERET CHEMICAL DEPOT,No,No,No
4716,4972,MNL,UST,7/15/2009 12:00:00 AM,7/29/2009 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6249,UST NFA,MNL - DESERET CHEMICAL DEPOT,No,No,No
4717,4973,MNM,UST,7/9/2009 12:00:00 AM,7/29/2009 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6249,UST NFA,MNM - DESERET CHEMICAL DEPOT,No,No,No
4718,4974,MNN,UST,7/9/2009 12:00:00 AM,7/29/2009 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6249,UST NFA,MNN - DESERET CHEMICAL DEPOT,No,No,No
4719,5408,NDK,UST,6/16/2014 12:00:00 AM,7/11/2014 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,6249,UST NFA,NDK - DESERET CHEMICAL DEPOT,No,No,No
4720,4967,MNJ,Hillary Mason,7/9/2009 12:00:00 AM,9/9/2010 12:00:00 AM,< Tier 1,>100,,,0.0,0.0,,0.0,0.0,6249,Tier 1 Worksheet,MNJ - DESERET CHEMICAL DEPOT,No,No,No
4721,5145,MTG,Hillary Mason,2/14/2011 12:00:00 AM,3/5/2015 12:00:00 AM,< ISL,>200,,,0.0,0.0,,,0.0,6249,Tier 1 Worksheet,MTG - DESERET CHEMICAL DEPOT,No,No,No
4722,5160,MTV,UST,4/26/2011 12:00:00 AM,5/10/2011 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,6249,UST NFA,MTV - DESERET CHEMICAL DEPOT,No,No,No
4723,5374,NCC,UST,7/11/2013 12:00:00 AM,12/4/2013 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,6249,UST NFA,NCC - DESERET CHEMICAL DEPOT,No,No,No
4724,3097,IQY,Hillary Mason,8/9/1994 12:00:00 AM,2/6/1998 12:00:00 AM,< Tier 1,>100ft,NW,,18.0,,,,,6250,Tier 1 Worksheet,IQY - VINE STREET PROPERTIES,No,No,No
4725,3098,JOL,Hillary Mason,6/19/1996 12:00:00 AM,1/5/1998 12:00:00 AM,Transfer - DWQ,2 ft bgs,N,NE,950.0,1000.0,,,,6255,Internal Closeout Memo,JOL - INTREPID POTASH,No,No,No
4726,4856,MJJ,Hillary Mason,4/16/2008 12:00:00 AM,5/5/2008 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,0.0,0.0,6255,Internal Closeout Memo,MJJ - INTREPID POTASH,No,No,No
4727,3099,KFI,UST,9/5/1997 12:00:00 AM,9/19/1997 12:00:00 AM,< RCL/MCL,,,,,,,,,6257,UST NFA,KFI - DETROIT DIESEL MTU,No,No,No
4728,3100,IJI,[Dale Urban],11/26/1993 12:00:00 AM,11/7/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,,,6258,<blank>,IJI - AMERICAN GILSONITE CO.,No,No,No
4729,3101,HTF,[Dale Urban],8/18/1992 12:00:00 AM,6/19/2006 12:00:00 AM,< Tier 1,7-8 ' blg,SE,,,,,,,6260,Tier 1 Worksheet,HTF - VERNAL SHOP-N-GO,No,No,No
4730,3102,KHF,[Paul Zahn],4/2/1990 12:00:00 AM,8/17/1990 12:00:00 AM,<blank>,> 12 ft bgs,,,,,,,,6262,<blank>,KHF - BASIN WESTERN INC.,No,No,No
4731,3285,KIC,[Bruce Hagans],1/5/1998 12:00:00 AM,4/14/1998 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6263,Internal Closeout Memo,KIC - FAST STOP 1101,No,No,No
4732,3103,GRD,[Robin Jenkins],3/27/1991 12:00:00 AM,7/12/1995 12:00:00 AM,<blank>,7 - 13 ft bgs,SE,,100.0,,,,,6264,<blank>,GRD - WESTSIDE 66,No,No,No
4733,4979,MNS,[Melissa Turchi],7/27/2009 12:00:00 AM,10/12/2011 12:00:00 AM,< RCL/MCL,10.5,,,0.0,0.0,,,0.0,6264,Tier 1 Worksheet w/ Supp. Info,MNS - WESTSIDE 66,No,No,No
4734,3104,GLM,Liberty Coe,12/31/1990 12:00:00 AM,3/29/2023 12:00:00 AM,> Tier 1,10-11,SE,E,60.0,,,,,6266,Tier 1 Worksheet w/ Supp. Info,GLM - TEXACO STATION,No,No,Yes
4735,5179,MUO,UST,6/23/2011 12:00:00 AM,7/5/2011 12:00:00 AM,< ISL,,,,0.0,0.0,,0.0,0.0,6267,UST NFA,MUO - BURDICK PAVING CO,No,No,No
4736,3105,IGE,[Dale Urban],8/13/1993 12:00:00 AM,4/7/1995 12:00:00 AM,<blank>,5 ft bgs,,,75.0,,,0.0,0.0,6268,Closeout Checklist,IGE - C and H DISTRIBUTING CO.,No,No,No
4737,3106,FKG,[Paul Zahn],12/11/1989 12:00:00 AM,5/31/1990 12:00:00 AM,<blank>,,,,,,,,,6269,<blank>,FKG - DOMINION EXPORATION and PRODUCTION (CNG PRODUCTION CO),No,No,No
4738,3107,FCG,[Robin Jenkins],1/10/1989 12:00:00 AM,6/19/1995 12:00:00 AM,<blank>,8 - 10 ft bgs,E,SE,,,,,,6270,<blank>,FCG - MAVERIK #371 ROOSEVELT,No,No,No
4739,4576,LZQ,UST,8/23/2005 12:00:00 AM,8/23/2005 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6270,UST NFA,LZQ - MAVERIK #371 ROOSEVELT,No,No,No
4740,4753,MFV,Mark Crim,4/23/2007 12:00:00 AM,1/20/2011 12:00:00 AM,< RCL/MCL,>13',S,,0.0,0.0,,0.0,0.0,6270,Tier 1 Worksheet,MFV - MAVERIK #371 ROOSEVELT,No,No,No
4741,3108,HFQ,[Robin Jenkins],11/22/1991 12:00:00 AM,7/10/1995 12:00:00 AM,<blank>,,,,,,,0.0,0.0,6271,Internal Closeout Memo,HFQ - MAVERIK #142 VERNAL,No,No,No
4742,3109,KCE,[Bruce Hagans],6/23/1997 12:00:00 AM,3/13/2006 12:00:00 AM,< Tier 1,8-9,E,SE,480.0,210375.0,Eligible (100),100.0,10000.0,6271,Tier 1 Worksheet w/ Supp. Info,KCE - MAVERIK #142 VERNAL,No,No,No
4743,3661,KUN,Hong-Lei Tao,12/28/1998 12:00:00 AM,8/14/2012 12:00:00 AM,< Tier 1,7.5-8.5,E,,0.0,0.0,Eligible (100),100.0,10000.0,6272,Tier 1 Worksheet w/ Supp. Info,KUN - MAVERIK #322,No,No,No
4744,3714,KWN,[Bruce Hagans],2/17/1999 12:00:00 AM,8/8/2001 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,6272,Internal Closeout Memo,KWN - MAVERIK #322,No,No,No
4745,4743,MFL,Hong-Lei Tao,3/16/2007 12:00:00 AM,8/14/2012 12:00:00 AM,< Tier 1,7.5-8.5,E,,0.0,0.0,,,0.0,6272,Tier 1 Worksheet w/ Supp. Info,MFL - MAVERIK #322,No,No,No
4746,3110,KHG,[Bruce Hagans],11/21/1997 12:00:00 AM,2/3/1998 12:00:00 AM,> Tier 1,11ft,S,SE,,,,0.0,0.0,6274,Tier 1 Worksheet,KHG - COCA-COLA BOTTLING CO OF VERNAL,No,No,No
4747,3111,HYS,[Dale Urban],1/5/1993 12:00:00 AM,1/12/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,0.0,0.0,6275,<blank>,HYS - NATURAL BUTTES FC #101,No,No,No
4748,3112,HFE,[Robin Jenkins],11/21/1991 12:00:00 AM,5/12/1994 12:00:00 AM,<blank>,,,,,,,,,6276,<blank>,HFE - CIG CO./VERNAL HEADQUARTERS,No,No,No
4749,3113,IGF,[Dale Urban],8/25/1993 12:00:00 AM,11/7/1994 12:00:00 AM,Int. CO Files to UST,,,,,,,,,6277,<blank>,IGF - COLT TRUCKING COMPANY,No,No,No
4750,3114,GGB,[Robin Jenkins],10/30/1990 12:00:00 AM,7/14/1995 12:00:00 AM,<blank>,9.5,,,,,,,,6278,<blank>,GGB - CUMMINS INTERMOUNTAIN,No,No,No
4751,3115,GSD,[Bruce Hagans],4/10/1991 12:00:00 AM,3/7/1997 12:00:00 AM,<blank>,9 - 13 ft bgs,SE,,,,Partial (1-99),98.0,25000.0,6281,Tier 1 Worksheet,GSD - CHEVRON # 73272,No,No,No
4752,3116,IGG,[Dale Urban],8/25/1993 12:00:00 AM,4/20/2000 12:00:00 AM,< Tier 1,~10ft,SE,,50.0,,,,,6283,Tier 1 Worksheet,IGG - DHI,No,No,No
4753,3117,FFG,[Robin Jenkins],6/26/1989 12:00:00 AM,6/16/1995 12:00:00 AM,<blank>,8 ft bgs,E,SE,1000.0,,,,,6286,<blank>,"FFG - DOWELL SCHLUMBERGER, INC.",No,No,No
4755,3639,KTU,Mark Crim,12/4/1998 12:00:00 AM,1/22/1999 12:00:00 AM,< Tier 1,~8ft,SW,,100.0,0.0,,0.0,0.0,6289,Tier 1 Worksheet,KTU - FLINT ENGINEERING and CONST. CO.,No,No,No
4756,3119,FLE,[Robin Jenkins],12/21/1989 12:00:00 AM,1/3/1991 12:00:00 AM,<blank>,~ 150 ft bgs,,,300.0,,,,,6293,<blank>,FLE - Frontier Lumber Company,No,No,No
4757,5200,MVI,Mark Crim,8/31/2011 12:00:00 AM,2/21/2013 12:00:00 AM,> Tier 1,7',E,SE,0.0,0.0,,,0.0,6297,Tier 1 Worksheet w/ Supp. Info,MVI - HALLIBURTON SERVICES,No,No,No
4758,3120,FFH,[Robin Jenkins],6/26/1989 12:00:00 AM,8/23/1995 12:00:00 AM,<blank>,8 ft bgs,SE,,63.0,,,,,6297,<blank>,FFH - HALLIBURTON SERVICES,No,No,No
4760,5128,MSP,Mark Crim,11/30/2010 12:00:00 AM,5/19/2016 12:00:00 AM,Transfer - DWQ,6',SE,,0.0,0.0,,,0.0,6298,Internal Closeout Memo,MSP - ROD HARRISON,No,No,No
4761,3122,HGH,[Robin Jenkins],12/9/1991 12:00:00 AM,5/15/1995 12:00:00 AM,<blank>,10 ft bgs,,,17.0,,,,,6299,<blank>,HGH - INTERMOUNTAIN CONTRETE COMPANY,No,No,No
4762,5028,MPF,Michael Pecorelli,9/21/2009 12:00:00 AM,3/15/2010 12:00:00 AM,< Tier 1,120,SW,,0.0,0.0,Eligible (100),100.0,10000.0,6300,Tier 1 Worksheet,MPF - D G and T CO-OP BONANZA PLANT,No,No,No
4763,4228,LOS,[Bruce Hagans],7/15/2002 12:00:00 AM,1/7/2003 12:00:00 AM,Transfer - DWQ,approx.31,,,0.0,0.0,,0.0,0.0,6300,Internal Closeout Memo,LOS - D G and T CO-OP BONANZA PLANT,No,No,No
4764,3476,KNN,[Bruce Hagans],6/30/1998 12:00:00 AM,8/13/2007 12:00:00 AM,> Tier 1,8-10,NE,,4000.0,36000.0,Eligible (100),100.0,10000.0,6301,Tier 1 Worksheet w/ Supp. Info,KNN - INTERMOUNTAIN FARMERS ASSOC.,No,No,No
4765,3123,HGT,[Bruce Hagans],12/12/1991 12:00:00 AM,5/5/1998 12:00:00 AM,Internal Close-out,,,,,,,0.0,0.0,6302,Internal Closeout Memo,HGT - INTERMOUNTAIN FARMERS ASSOC.,No,No,No
4766,3124,JKC,[J.D. Keetley],2/20/1996 12:00:00 AM,1/14/2016 12:00:00 AM,< Tier 1, 8 - 14,SE,,,,Eligible (100),100.0,10000.0,6302,Tier 1 Worksheet w/ Supp. Info,JKC - INTERMOUNTAIN FARMERS ASSOC.,No,No,No
4768,3126,JRH,[J.D. Keetley],4/19/1996 12:00:00 AM,7/1/2016 12:00:00 AM,< Tier 1,  6 - 7,SE,,,,Eligible (100),100.0,10000.0,6303,Tier 1 Worksheet w/ Supp. Info,JRH - SUNRISE CHEVRON,No,No,No
4770,5569,NJU,Mark Crim,4/12/2016 12:00:00 AM,5/2/2016 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,,0.0,6305,Internal Closeout Memo,NJU - 140 Roosevelt PTL,No,No,No
4771,3128,KFB,Mark Crim,9/18/1997 12:00:00 AM,6/18/2015 12:00:00 AM,Internal Close-out,8-11,,,,,,,,6305,Internal Closeout Memo,KFB - 140 Roosevelt PTL,No,No,No
4772,5829,NTZ,Mark Crim,1/16/2019 12:00:00 AM,1/29/2019 12:00:00 AM,Transfer - DWQ,,,,0.0,0.0,,,0.0,6305,Internal Closeout Memo,NTZ - 140 Roosevelt PTL,No,No,No
4773,6053,OCS,Mark Crim,1/13/2022 12:00:00 AM,2/22/2022 12:00:00 AM,Int. CO Files to LUST,,,,0.0,0.0,,0.0,0.0,6305,Internal Closeout Memo,OCS - 140 Roosevelt PTL,No,No,No
4775,3129,FFF,[Robin Jenkins],6/26/1989 12:00:00 AM,12/19/1996 12:00:00 AM,<blank>,,E,,1.0,,,,,6306,Closeout Checklist,FFF - CELLULAR ONE,No,No,No
4776,3131,HZT,[Bruce Hagans],2/10/1993 12:00:00 AM,3/27/1997 12:00:00 AM,<blank>,< 33 ft bgs,,,,,,0.0,0.0,6308,Closeout Checklist,HZT - INLAND OIL PRODUCTS,No,No,No
4777,3132,JFU,Lauran Ortman,11/27/2007 12:00:00 AM,12/6/2016 12:00:00 AM,> Tier 1,30,SE,,,,,,10000.0,6308,Internal Closeout Memo,JFU - INLAND OIL PRODUCTS,No,No,No
4778,3133,KAX,Mark Crim,5/20/1997 12:00:00 AM,5/2/2001 12:00:00 AM,< Tier 1,12ft,SE,,260.0,,,,,6309,Tier 1 Worksheet w/ Supp. Info,KAX - MID-TOWN TIRE and AUTO,No,No,No
4779,3406,KKX,[Bruce Hagans],4/6/1998 12:00:00 AM,5/19/1998 12:00:00 AM,< Tier 1,Unknown,,,0.0,0.0,,0.0,0.0,6310,Tier 1 Worksheet,KKX - U.S.WEST 673608,No,No,No
4780,3407,KKY,[Bruce Hagans],4/6/1998 12:00:00 AM,5/18/1998 12:00:00 AM,< Tier 1,,,,0.0,0.0,,0.0,0.0,6311,Tier 1 Worksheet,KKY - U.S.WEST 673450,No,No,No
4781,3455,KMU,[Bruce Hagans],6/16/1998 12:00:00 AM,7/7/1998 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6312,Internal Closeout Memo,KMU - U.S.WEST 673777,No,No,No
4782,3489,KOC,[Bruce Hagans],7/10/1998 12:00:00 AM,8/26/1998 12:00:00 AM,< Tier 1,12ft,SE,,0.0,0.0,,0.0,0.0,6313,Tier 1 Worksheet,KOC - U.S.WEST 673540,No,No,No
4783,3134,IIO,[Robin Jenkins],11/1/1993 12:00:00 AM,6/24/1994 12:00:00 AM,<blank>,~ 6 ft bgs,E,,1000.0,16000.0,,0.0,0.0,6315,Closeout Checklist,"IIO - QUESTAR PIPELINE, VERNAL OPERATIONS",No,No,No
4784,4095,LKD,[Bruce Hagans],6/6/2001 12:00:00 AM,10/2/2001 12:00:00 AM,Internal Close-out,UNKN,,,0.0,0.0,,0.0,0.0,6315,Internal Closeout Memo,"LKD - QUESTAR PIPELINE, VERNAL OPERATIONS",No,No,No
4785,4752,MFU,UST,3/12/2007 12:00:00 AM,3/12/2007 12:00:00 AM,< RCL/MCL,,,,0.0,0.0,,0.0,0.0,6315,UST NFA,"MFU - QUESTAR PIPELINE, VERNAL OPERATIONS",No,No,No
4786,3135,FWI,[Robin Jenkins],6/29/1990 12:00:00 AM,8/23/1995 12:00:00 AM,<blank>,,,,30.0,,,,,6316,<blank>,FWI - CLAY BASIN STORAGE FACILITY,No,No,No
4787,3136,FPY,[Paul Zahn],4/2/1990 12:00:00 AM,5/24/1990 12:00:00 AM,<blank>,,,,50.0,,,,,6317,<blank>,"FPY - BAROID DRILLING FLUIDS, INC.",No,No,No
4788,3137,FZU,[Robin Jenkins],8/13/1990 12:00:00 AM,5/18/1995 12:00:00 AM,<blank>,,,,0.0,,,,,6323,<blank>,FZU - PLEASANT VALLEY 21-5G,No,No,No
4789,3138,GEL,[Robin Jenkins],10/9/1990 12:00:00 AM,5/3/1995 12:00:00 AM,<blank>,~ 13 - 16 ft bgs,SE,,320.0,0.0,,,,6328,<blank>,GEL - OLD WEST TRADING POST,No,No,No
4791,3140,FKR,Mark Crim,1/2/1990 12:00:00 AM,9/23/1999 12:00:00 AM,< Tier 1,~15ft,S,SE,0.0,,,,,6331,Tier 1 Worksheet w/ Supp. Info,"FKR - PERRY MOTOR CO., INC.",No,No,No
4792,3444,KMJ,[Bruce Hagans],5/27/1998 12:00:00 AM,6/11/1998 12:00:00 AM,< Tier 1,~16ft,W,,0.0,0.0,,0.0,0.0,6333,Tier 1 Worksheet,KMJ - SCHULZ 66 (OLD PHILLIPS #007830),No,No,No
4793,3141,FHR,[Robert Grandy],9/25/1989 12:00:00 AM,10/26/1994 12:00:00 AM,<blank>,~ 14 - 15 ft bgs,E,,1726.0,0.0,,,,6335,<blank>,FHR - R.W. JONES TRUCKING CO.,No,No,No
4794,3142,GVD,[Robin Jenkins],5/28/1991 12:00:00 AM,4/5/1994 12:00:00 AM,<blank>,~ 14 - 15 ft bgs,E,,,,,,,6335,Closeout Checklist,GVD - R.W. JONES TRUCKING CO.,No,No,No
4795,3143,IZF,[Bruce Hagans],6/16/1995 12:00:00 AM,3/27/1997 12:00:00 AM,<blank>,~ 9.5 ft bgs,,,,,Partial (1-99),79.0,10000.0,6337,Closeout Checklist,IZF - SALINA INVESTMENT CO. #26,No,No,No
4796,3144,FGY,[Dale Urban],9/5/1989 12:00:00 AM,12/11/2008 12:00:00 AM,< RCL/MCL,8-10,SE,E,,,,,,6338,Tier 1 Worksheet w/ Supp. Info,FGY - LYNN'S TEXACO,No,No,No
4797,3145,HTE,[Dale Urban],8/17/1992 12:00:00 AM,8/30/1994 12:00:00 AM,<blank>,~ 17 ft bgs,SE,,450.0,0.0,,,,6339,<blank>,HTE - GRANT and CHERYL RICHENS,No,No,No
4798,3146,KCO,[Bruce Hagans],6/26/1997 12:00:00 AM,8/13/1998 12:00:00 AM,< Tier 1,8ft,E,,380.0,12540.0,Eligible (100),100.0,10000.0,6340,Tier 1 Worksheet,"KCO - ROSS CONSTRUCTION CO., INC.",No,No,No
4799,3147,FNE,[Victor Scherer],2/1/1990 12:00:00 AM,7/21/1995 12:00:00 AM,<blank>,,,,,,,,,6341,<blank>,FNE - ROOSEVELT REFINERY,No,No,No
4800,5164,MTZ,Mark Crim,5/18/2011 12:00:00 AM,3/15/2013 12:00:00 AM,< Tier 1,10-12',SE,,0.0,0.0,,,0.0,6342,Tier 1 Worksheet w/ Supp. Info,MTZ - UINTAH COUNTY SHOP,No,No,No
4801,3148,FBD,[Robin Jenkins],6/30/1988 12:00:00 AM,7/15/1992 12:00:00 AM,<blank>,,,,,,,,,6343,<blank>,FBD - JOHN D. STAGG,No,No,No
4802,3149,JSY,[Robin Davis],9/11/1996 12:00:00 AM,5/19/2010 12:00:00 AM,< RCL/MCL,12.0,SE,,,,Eligible (100),100.0,10000.0,6345,Tier 1 Worksheet w/ Supp. Info,JSY - 7-ELEVEN 1852-22230,No,No,No
4803,3150,GPR,[Bruce Hagans],3/1/1991 12:00:00 AM,1/25/1999 12:00:00 AM,< Tier 1,6-8ft,SE,,,,,0.0,0.0,6346,Tier 1 Worksheet w/ Supp. Info,GPR - 7-ELEVEN 1852-22234,No,No,No
4804,4202,LNV,[Bruce Hagans],4/4/2002 12:00:00 AM,4/25/2005 12:00:00 AM,< Tier 1,8.0,SE,,1035.0,60000.0,Eligible (100),100.0,10000.0,6346,Tier 1 Worksheet w/ Supp. Info,LNV - 7-ELEVEN 1852-22234,No,No,No
4805,4305,LRG,[Bruce Hagans],3/7/2003 12:00:00 AM,4/25/2005 12:00:00 AM,> Tier 1,8.0,SE,,0.0,0.0,,0.0,0.0,6346,Tier 1 Worksheet w/ Supp. Info,LRG - 7-ELEVEN 1852-22234,No,No,No
4806,3260,KHU,[Bruce Hagans],12/18/1997 12:00:00 AM,7/13/2005 12:00:00 AM,< RCL/MCL,17.0-25.0,E,SE,1767.0,40400.0,Eligible (100),100.0,10000.0,6347,Tier 1 Worksheet,KHU - 7-ELEVEN 1852-23471,No,No,No
4807,3820,LAP,[Bruce Hagans],8/18/1999 12:00:00 AM,8/6/2001 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,6347,Internal Closeout Memo,LAP - 7-ELEVEN 1852-23471,No,No,No
4808,5735,NQH,UST,12/20/2017 12:00:00 AM,1/23/2018 12:00:00 AM,< ISL,,,,0.0,0.0,,,0.0,6347,UST NFA,NQH - 7-ELEVEN 1852-23471,No,No,No
4809,5708,NPG,Lauran Ortman,9/25/2017 12:00:00 AM,11/27/2017 12:00:00 AM,< Tier 1,>11,,,0.0,0.0,Eligible (100),100.0,10000.0,6349,Tier 1 Worksheet,NPG - 7-ELEVEN 1852-23832,No,No,No
4810,3262,KHW,[J.D. Keetley],12/19/1997 12:00:00 AM,7/28/2011 12:00:00 AM,> Tier 1,5-8.0,E,NE,0.0,0.0,Eligible (100),100.0,10000.0,6349,Tier 1 Worksheet w/ Supp. Info,KHW - 7-ELEVEN 1852-23832,No,No,No
4811,3917,LDY,[Bruce Hagans],2/21/2000 12:00:00 AM,8/6/2001 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,6349,Internal Closeout Memo,LDY - 7-ELEVEN 1852-23832,No,No,No
4812,4276,LQJ,[J.D. Keetley],11/18/2002 12:00:00 AM,7/28/2011 12:00:00 AM,> Tier 1,   6 - 8,E,NE,0.0,0.0,Partial (1-99),90.0,10000.0,6349,Tier 1 Worksheet w/ Supp. Info,LQJ - 7-ELEVEN 1852-23832,No,No,No
4813,3151,JIF,[Bruce Hagans],1/31/1996 12:00:00 AM,12/7/2005 12:00:00 AM,< RCL/MCL,7-15,NE,,1466.0,132183.0,Eligible (100),100.0,10000.0,6350,Tier 1 Worksheet w/ Supp. Info,JIF - 7-ELEVEN 1852-24443,No,No,No
4814,3728,KXA,[Bruce Hagans],3/18/1999 12:00:00 AM,8/6/2001 12:00:00 AM,Internal Close-out,,,,0.0,0.0,,0.0,0.0,6350,Internal Closeout Memo,KXA - 7-ELEVEN 1852-24443,No,No,No
4815,6110,OEZ,UST,8/1/2022 12:00:00 AM,8/8/2022 12:00:00 AM,Int. CO Files to UST,,,,0.0,0.0,,0.0,0.0,6350,UST NFA,OEZ - 7-ELEVEN 1852-24443,No,No,No
4816,4199,LNS,[Bruce Hagans],3/25/2002 12:00:00 AM,8/13/2007 12:00:00 AM,< RCL/MCL,15-17,SE,,100.0,151470.0,Eligible (100),100.0,10000.0,6351,Tier 1 Worksheet,LNS - 7-ELEVEN 1852-25824,No,No,No
