release_id,land_location_id,facility_id,tank_system_id,end_type,note,project_manager,agency_lead,hist_source_of_funding,responsible_party_obs,product_type_released_old,impacted_media_old,chemicals_of_concern,hist_lust_approval,closed_resid_contam,closed_w_followup_needed,nhpa_done,nhpa_date,esa_done,esa_date,created_by,created_date,updated_by,updated_date,sampling_schedule,other_sampling_schedule,fyr_required,release_name,suspected_causes,how_discovered,product_type_released,substance_comments,impacted_media_new,impacted_media_comments,state_lust_id_number
2164,12634,12565.0,36455.0,Institutional Control,,93.0,State,,,,,,Yes,Y,N,,,,,DSTOUT01,2023-07-17 14:02:14,DSTOUT01,2023-07-17 14:44:06,,,N,"""The Cherokees"" Relese",2,8,1,,2:3,,
2107,2323,2243.0,,,"Historical release from 11/24/1997, limited information available.  State lead.",91.0,State,,,Gasoline,Subsurface Soil,,No,,,,,,,ABELAND,2021-05-06 15:47:16,,2021-12-16 11:12:50,,,N,Museum Historical Release,2,5,1,,3,,
961,1638,1559.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,khill,2017-01-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-132,,,,,,,358110459
908,1504,1425.0,,Unconditional,,92.0,State,,,,,,No,N,,,,,,mrestaino,2016-12-30 00:00:00,,2022-10-06 09:03:06,,,N,R5-0084,,,,,,,LS0002006
814,1343,1264.0,,,,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2018-05-07 00:00:00,MRESTAIN,2023-05-24 17:59:30,,,Y,R5-0279,,,41,,3:2,,C-0449-02
849,1402,1323.0,,Unconditional,Date Event Reported: 10/25/1991,17.0,State,,,,,,No,N,,,,,,FBecker,2012-05-17 00:00:00,,2022-10-06 09:03:06,,,Y,R5-116,,,,,,,C-2055-91
933,1567,1488.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,skamke,2017-02-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-184,,,,,,,LS0007471
2126,3176,3096.0,,,,95.0,EPA,,,,,,,,,,,,,MHENDRIX,2021-06-09 16:30:39,,,,,Y,May 2021 Release,2:1,6,,,,,
2127,1728,1649.0,,,,30.0,State,,,,,,No,,,,,,,ZHUNT,2021-06-16 11:37:55,MRESTAIN,2022-02-01 11:35:00,,,Y,R5-0412,6,8,,,,,
2129,1905,1826.0,,Unconditional,,21.0,EPA,,,,soil,Carbon Disulfide,No,Y,N,,,,,EGALBRAI,2021-08-10 11:37:36,,2021-12-16 11:12:50,None,,N,Sponge Inc,,,,,3,,
2132,1598,1519.0,,Unconditional,,92.0,State,,,,,,,N,Y,,,,,MRESTAIN,2021-09-02 16:15:58,MRESTAIN,2022-02-01 11:27:49,,,N,R5-0415,,,,,,,
921,1551,1472.0,,Unconditional,Date Event Reported: 11/17/1992,17.0,State,,,,,,No,N,,,,,,mrestaino,2019-04-02 00:00:00,,2022-10-06 09:03:06,,,Y,R5-102,,,,,,,LS0005927
937,1578,1499.0,,Unconditional,Date Event Reported: 11/06/1996,17.0,State,,,,,,No,N,,,,,,mrestaino,2015-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-202,,,,,,,LS0009783
801,1326,1247.0,,,Date Event Reported: 06/14/1994,25.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2020-01-07 00:00:00,,2022-10-06 09:03:06,,,Y,R5-146,,,,,3:2,,C-0588-94
813,1343,1264.0,,,,20.0,State,,,,"Groundwater, Soil",,No,,,,,,,mrestaino,2018-05-07 00:00:00,MRESTAIN,2023-05-24 17:59:50,,,Y,R5-0278,,,41,,3:2,,C-2306-92
828,1364,1285.0,,Unconditional,Date Event Reported: 08/09/1991,17.0,State,,,,,,No,N,,,,,,mrestaino,2012-10-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-110,,,,,,,C-1695-91
842,1394,1315.0,,Unconditional,Date Event Reported: 01/31/1990,17.0,State,,,,,,No,N,,,,,,FBecker,2012-04-20 00:00:00,,2022-10-06 09:03:06,,,Y,R5-119,,,,,,,C-0201-90
872,1435,1356.0,,Unconditional,Date Event Reported: 08/25/2006,92.0,State,,,,,,No,N,,,,,,mrestaino,2018-10-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-320,,,,,,,LS0016618
889,1457,1378.0,,Unconditional,Date Event Reported: 07/11/2001,92.0,State,,,,,,No,N,,,,,,mrestaino,2019-07-17 00:00:00,,2022-10-06 09:03:06,,,Y,R5-315,,,,,,,LS0014334
904,1484,1405.0,,Unconditional,,92.0,State,,,,,,No,N,,,,,,mrestaino,2016-12-30 00:00:00,,2022-10-06 09:03:06,,,N,R5-271,,,,,,,LS0011945
945,1597,1518.0,,Unconditional,Date Event Reported: 12/14/1989,17.0,State,,,,,,No,N,,,,,,mrestaino,2018-10-16 00:00:00,,2022-10-06 09:03:06,,,N,R5-133,,,,,,,364000257
963,1643,1564.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,khill,2017-01-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-221,,,,,,,358175247
980,1666,1587.0,,Unconditional,Date Event Reported: 10/22/1992,17.0,State,,,,"Groundwater, Soil",,No,N,,,,,,mrestaino,2017-01-18 00:00:00,,2022-10-06 09:03:06,,,Y,R5-181,,,,,3:2,,LS0005828
1002,1736,1657.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,khill,2017-01-11 00:00:00,,2022-10-06 09:03:06,,,Y,R5-222,,,,,,,358170676
1023,1803,1724.0,,Institutional Control,,20.0,State,,,,"Groundwater, Soil",,No,Y,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-282,,,,,3:2,,C-0530-85
1041,1849,1770.0,,Unconditional,,92.0,State,,,,,,No,N,,,,,,skamke,2017-01-27 00:00:00,,2022-10-06 09:03:06,,,Y,R5-339,,,,,,,C-0167-89
2150,3010,,,,,95.0,EPA,,,,,,,,,,,,,MHENDRIX,2022-10-12 17:55:12,,,,,Y,May 2022 Release,,,,,,,
432,131,132.0,,,Awaiting semi annual monitoring report. Report delayed due to unexpected medical leave of consultant. Robert Moss of Thriftway has officially transferred reporting task to Animas,99.0,Tribe,RP/Tribe/State Lead (no TF),Private,Gasoline,soil/gw,"""BTEX, MTBE""",No,,,,,,,,2014-02-11 10:52:22,LBRANDT,2023-03-13 19:16:45,,,Y,Release 1,,,1,,3:2,,
2158,1441,1362.0,,,,25.0,State,,,,,,,,,,,,,MRESTAIN,2023-03-27 14:43:37,MRESTAIN,2023-03-27 14:46:35,,,Y,R5-0430,,,41,,,,LS0021908
2159,3098,3018.0,,,"The release is from the old tank basin. It could be from old piping or tanks, Tank IDs covered are Tank 1 and/or 2.",96.0,EPA,,,,,Benzene,,,,,,,,MHENDRIX,2023-04-12 11:51:20,,,,,Y,October 2022 Release,6,8,1,,2:3,,
2137,12503,12421.0,,,"BIA is funding the clean up, however, they are not the RP. 

Sinkhole appeared at an unknown/abandoned UST in front of the current Post Office. ",15.0,Tribe,,,,,,No,,,,,,,SPLATUK,2022-01-12 19:43:27,MCOSSON,2022-10-13 11:52:22,,,Y,Post Office Sinkhole,,,41,,,,
2138,1533,1454.0,,,,30.0,EPA,,,,,,,,,,,,,MRESTAIN,2022-01-20 17:00:53,MRESTAIN,2022-02-01 11:24:44,,,Y,R5-0418,,,1:2,,,,
2141,2738,2658.0,5763.0,,,95.0,EPA,,,,,,No,,,,,,,MHENDRIX,2022-04-07 11:43:01,,,,,Y,Closure Release,6,5,2,,2:3,,
900,1477,1398.0,,Unconditional,Date Event Reported: 07/11/1990,92.0,State,,,,"Groundwater, Soil",,No,N,,,,,,jdowney,2015-04-17 00:00:00,,2022-10-06 09:03:06,,,N,R5-0085,,,,,3:2,,LS0002859
2151,2140,,,,,26.0,Tribe,,,,,,No,N,N,,,,,RMOYA,2022-10-13 10:47:20,,,Other,Monthly/Quarterly,Y,Release #1,1,8,2,,3,,
2152,2364,2284.0,,,,93.0,State,,,,,,,,,,,,,DSTOUT01,2022-10-27 11:38:54,DSTOUT01,2022-12-05 16:11:04,Quarterly,,N,11/17/90 Release,,2,7,,2:3,,
2156,411,,,Unconditional,Release was not confirmed - the contamination in the pit was observed to come from the tank as it split during removal. All the water was removed and there was no recharge during next site visit. ,15.0,Tribe,,,,,,,N,N,,,,,SPLATUK,2023-03-01 20:29:47,SPLATUK,2023-04-25 15:52:45,,,Y,2023 Suspected,1:2,6,41,,,,
1690,3377,3297.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,Mhendrix,2002-09-11 00:00:00,MHENDRIX,2023-04-14 16:25:21,,,N,Release 1,2,,,,,,
2162,1428,1349.0,,,,25.0,State,,,,,,,,,,,,,MRESTAIN,2023-05-19 16:27:07,MRESTAIN,2023-05-24 17:43:51,,,Y,R5-0431,,6,1:2,,,,
2163,2659,2579.0,,,,96.0,EPA,,,,,,,,,,,,,MHENDRIX,2023-05-19 16:49:07,MHENDRIX,2023-05-19 16:51:26,,,N,Tank Closure Release,,,1,,3,,
2079,8437,8357.0,,Conditional,,71.0,,,,,"Depth to Groundwater: 15, Soil",,No,N,,,,,,CBoulind,1994-05-16 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3:2,Depth to Groundwater: 15,
2080,8443,8363.0,,Unconditional,,83.0,,,,,Soil,,Yes,Y,,,,,,mmillner,2006-12-12 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,8,,,3,,
2081,8444,8364.0,,Conditional,,67.0,,,,,Soil,,No,N,,,,,,mmillner,1998-09-16 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3,,
2082,8448,8368.0,,Conditional,,,,,,,Soil,,No,N,,,,,,Rrau,2007-11-17 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3,8,,,3,,
2083,8457,8377.0,,Unconditional,,,,,,,"Depth to Groundwater: 5.8, Groundwater, Soil",,No,Y,,,,,,CBoulind,2006-10-17 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:2:5,5:8,,,3:2,Depth to Groundwater: 5.8,
2084,8458,8378.0,,Unconditional,Date Event Reported: 07/30/2012 00:00:00,,,,,,Soil,,No,Y,,,,,,CBoulind,2012-07-30 00:00:00,,2021-12-16 11:12:50,,,,Release 1,4,3,,,3,,
2085,8464,8384.0,,Institutional Control,,,,,,,Soil,,No,N,,,,,,Rrau,2009-08-27 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:6,8,,,3,,
2086,8465,8385.0,,Unconditional,,,,,,,Soil,,No,Y,,,,,,tchang,2021-04-28 14:56:10,,2021-12-16 11:12:50,,,,Release 1,3:4,8,,,3,,
2087,8466,8386.0,,Institutional Control,,,,,,,"Depth to Groundwater: 9, Groundwater, Soil",,No,N,,,,,,tchang,2009-09-23 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,8,,,3:2,Depth to Groundwater: 9,
2088,8473,8393.0,,,Date Event Reported: 08/23/2010 00:00:00,,,,,,Soil,,No,N,,,,,,Rrau,2010-08-23 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:3:4,5,,,3,,
2089,8479,8399.0,,Unconditional,Date Event Reported: 08/01/2011 00:00:00,,,,,,"Groundwater, Soil",,No,Y,,,,,,mmillner,2011-08-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3:2,,
2090,8489,8409.0,,Unconditional,Date Event Reported: 04/30/1998 00:00:00,,,,,,Soil,,No,Y,,,,,,DEBUG,1997-12-02 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:5,5,,,3,,
2091,8492,8412.0,,Unconditional,Date Event Reported: 10/22/1992 00:00:00,,,,,,Soil,,No,Y,,,,,,tchang,1992-10-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,5,,,3,,
2092,8503,8423.0,,,Date Event Reported: 12/06/2017 00:00:00,,,,,,Soil,,Yes,N,,,,,,Rrau,2017-12-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4:6,5,,,3,,
2093,8507,8427.0,,Unconditional,Date Event Reported: 09/24/2012 00:00:00,,,,,,Soil,,No,Y,,,,,,Rrau,2012-09-24 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
2094,8514,8434.0,,Unconditional,Date Event Reported: 02/02/1993 00:00:00,,,,,,Soil,,No,Y,,,,,,CBoulind,1993-02-02 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3,,
2095,8515,8435.0,,Unconditional,Date Event Reported: 09/08/2014 00:00:00,,,,,,Soil,,No,Y,,,,,,Rrau,2014-09-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4,5,,,3,,
2096,8526,8446.0,,Conditional,Date Event Reported: 11/26/2016 00:00:00,,,,,,"Depth to Groundwater: 300, Soil",,No,N,,,,,,DEBUG,2016-11-04 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3:2,Depth to Groundwater: 300,
2097,8532,8452.0,,Conditional,,,,,,,"Depth to Groundwater: 4, Groundwater, Soil",,No,N,,,,,,CBoulind,1991-01-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,8,,,3:2,Depth to Groundwater: 4,
2098,8534,8454.0,,Unconditional,Date Event Reported: 03/18/2019 00:00:00,,,,,,"Depth to Groundwater: 30, Soil",,Yes,Y,,,,,,CBoulind,2019-03-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:2:3:4,5,,,3:2,Depth to Groundwater: 30,
887,1456,1377.0,,Unconditional,,17.0,State,,,,,,No,N,,,,,,mrestaino,2018-11-02 00:00:00,,2022-10-06 09:03:06,,,Y,R5-0094,,,,,,,LS0004009
1020,1802,1723.0,,Unconditional,Date Event Reported: 11/11/1988,92.0,State,,,,,,Yes,N,,,,,,mrestaino,2020-04-03 00:00:00,,2022-10-06 09:03:06,,,Y,R5-333,,,,,,,C-0532-85
2134,1539,1460.0,,Unconditional,,25.0,EPA,,,Diesel Fuel,Soil,,,N,N,,,,,MRESTAIN,2021-09-15 16:25:55,MRESTAIN,2022-02-01 11:35:35,,,N,R5-0416,4,4,2,,3,,
1691,3378,3298.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,gwang,1992-05-22 00:00:00,,,,,,Release 1,6,,,,,,
1692,3381,3301.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,dhohman,2001-07-20 00:00:00,MHENDRIX,2023-04-14 16:31:26,,,N,Release 1,2,,,,3,,
1693,3382,3302.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,dhohman,2001-07-19 00:00:00,MHENDRIX,2023-04-14 16:32:09,,,N,Release 1,2,,,,3,,
1694,3383,3303.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2001-10-31 00:00:00,MHENDRIX,2023-04-14 16:34:23,,,N,Release 1,,,,,,,
1695,3384,3304.0,,Unconditional,,,EPA,,,,,,No,N,,,,,,dhohman,2007-06-18 00:00:00,MHENDRIX,2023-04-14 16:28:08,,,N,Release 1,,,,,,,
1696,3385,3305.0,,Unconditional,,,EPA,,,,"Soil, Surface Water",,No,N,,,,,,dhohman,1996-07-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,,,,3:5,,
1697,3386,3306.0,,Unconditional,,,EPA,,,,Soil,,No,N,,,,,,dhohman,2001-09-04 00:00:00,MHENDRIX,2023-04-14 16:35:30,,,N,Release 1,2,,,,3,,
1698,3392,3312.0,,Unconditional,,,EPA,,,,"Groundwater, Soil",,No,N,,,,,,Mhendrix,2017-09-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,,
1899,7941,7861.0,,Conditional,,83.0,,,,,"Groundwater, Soil",,Yes,N,,,,,,CBoulind,2003-01-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3:2,,
1900,7942,7862.0,,Conditional,,83.0,,,,,Soil,,Yes,N,,,,,,CBoulind,1994-01-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3,,
1901,7954,7874.0,,Institutional Control,Date Event Reported: 11/06/2017 00:00:00,,,,,,Soil,,No,N,,,,,,Rrau,2017-11-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:3,5,,,3,,
1902,7958,7878.0,,Unconditional,,,,,,,"Depth to Groundwater: 30, Soil",,No,Y,,,,,,CBoulind,1993-05-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,5,,,3:2,Depth to Groundwater: 30,
1903,7965,7885.0,,Conditional,,63.0,,,,,Soil,,No,N,,,,,,CBoulind,1995-02-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:3,8,,,3,,
1904,7965,7885.0,,Conditional,Date Event Reported: 11/19/2019 00:00:00,80.0,EPA,,,gasoline,"Soil, Surface Water, Indoor air",,No,Y,Y,,,,,Rrau,2019-11-18 00:00:00,,2021-12-16 11:12:50,None,,Y,Release 2,1,1:2:8,1,,1:3:5,,
1905,7967,7887.0,,Conditional,,83.0,,,,,"Groundwater, Soil",,Yes,N,,,,,,CBoulind,1994-02-07 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3:2,,
1906,7968,7888.0,,Unconditional,Date Event Reported: 10/14/1993 00:00:00,81.0,,,,,"Depth to Groundwater: 75, Soil",,No,Y,,,,,,CBoulind,1993-03-12 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4:5,8,,,3:2,Depth to Groundwater: 75,
1907,7970,7890.0,,Unconditional,,83.0,,,,,,,Yes,N,,,,,,CBoulind,1994-12-21 00:00:00,,,,,,Release 1,,,,,,,
1908,7972,7892.0,,Unconditional,,67.0,,,,,"Groundwater, Soil",,No,Y,,,,,,CBoulind,2001-04-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,7,,,3:2,,
1909,7973,7893.0,,Unconditional,,67.0,,,,,"Depth to Groundwater: 9, Groundwater, Soil",,Yes,Y,,,,,,CBoulind,1993-03-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,5,3,,,3:2,Depth to Groundwater: 9,
1910,7975,7895.0,,Unconditional,,,,,,,,,No,N,,,,,,wmoon,1994-05-11 00:00:00,,,,,,Release 1,,,,,,,
1911,7979,7899.0,,Unconditional,Date Event Reported: 09/05/1997 00:00:00,66.0,,,,,Soil,,No,Y,,,,,,CBoulind,1997-04-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1912,7980,7900.0,,Conditional,,66.0,,,,,"Groundwater, Soil",,No,N,,,,,,CBoulind,1998-09-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3,5,,,3:2,,
1913,7981,7901.0,,Unconditional,Date Event Reported: 04/23/1998 00:00:00,77.0,,,,,"Depth to Groundwater: 2, Groundwater, Soil",,No,N,,,,,,CBoulind,2000-05-17 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:2:3:4,8,,,3:2,Depth to Groundwater: 2,
1914,7984,7904.0,,Conditional,,83.0,,,,,"Depth to Groundwater: 16, Groundwater, Soil",,No,N,,,,,,CBoulind,2005-05-24 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:5,8,,,3:2,Depth to Groundwater: 16,
1915,7988,7908.0,,Unconditional,,77.0,,,,,Soil,,No,N,,,,,,CBoulind,1992-03-09 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1916,7989,7909.0,,Conditional,,72.0,,,,,Soil,,No,N,,,,,,CBoulind,1991-05-23 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1917,7992,7912.0,,Unconditional,,77.0,,,,,Soil,,No,N,,,,,,CBoulind,2002-11-09 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1918,7995,7915.0,,Unconditional,,,,,,,Soil,,No,Y,,,,,,Rrau,2007-07-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,4,4,,,3,,
1919,7997,7917.0,,Unconditional,Date Event Reported: 02/18/1992 00:00:00,84.0,,,,,"Depth to Groundwater: 42, Groundwater, Soil",,No,N,,,,,,CBoulind,1992-02-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,1,,,3:2,Depth to Groundwater: 42,
1920,7999,7919.0,,Unconditional,,,,,,,Soil,,No,Y,,,,,,CBoulind,1989-08-17 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1921,8003,7923.0,,Conditional,,66.0,,,,,Soil,,No,N,,,,,,CBoulind,1998-05-14 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:3,5,,,3,,
1922,8005,7925.0,,Unconditional,,72.0,,,,,Soil,,No,Y,,,,,,CBoulind,2005-11-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,4,4,,,3,,
1923,8019,7939.0,,Conditional,,66.0,,,,,Soil,,No,N,,,,,,CBoulind,1994-02-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4,5,,,3,,
1924,8023,7943.0,,Conditional,,66.0,,,,,Soil,,No,N,,,,,,CBoulind,1998-11-19 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1925,8024,7944.0,,Conditional,,,,,,,Soil,,No,N,,,,,,CBoulind,2003-03-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4,4,,,3,,
1926,8033,7953.0,,Unconditional,,67.0,,,,,"Groundwater, Soil",,No,Y,,,,,,Rrau,2006-04-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:4:6,,,,3:2,,
1927,8034,7954.0,,Unconditional,,,,,,,,,No,N,,,,,,wmoon,1994-07-08 00:00:00,,,,,,Release 1,,,,,,,
1928,8035,7955.0,,Unconditional,,,,,,,Soil,,No,Y,,,,,,tchang,1996-07-29 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4,5,,,3,,
1929,8036,7956.0,,Unconditional,,66.0,,,,,Soil,,No,Y,,,,,,Rrau,1999-06-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3,5,,,3,,
1930,8037,7957.0,,Unconditional,,84.0,,,,,,,No,N,,,,,,wmoon,1993-05-06 00:00:00,,,,,,Release 1,,,,,,,
1931,8038,7958.0,,Unconditional,,77.0,,,,,"Depth to Groundwater: 12, Groundwater, Soil",,Yes,Y,,,,,,Rrau,2002-08-21 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,2,,,3:2,Depth to Groundwater: 12,
1932,8039,7959.0,,Institutional Control,,,,,,,"Depth to Groundwater: 9, Groundwater, Soil",,Yes,N,,,,,,tchang,2008-03-26 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:3:6,5,,,3:2,Depth to Groundwater: 9,
1933,8042,7962.0,,Conditional,,84.0,,,,,"Depth to Groundwater: 5, Groundwater, Soil",,No,N,,,,,,CBoulind,1993-05-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3:2,Depth to Groundwater: 5,
1934,8043,7963.0,,Unconditional,,63.0,,,,,Soil,,No,Y,,,,,,CBoulind,1992-12-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3:4,5,,,3,,
1935,8047,7967.0,,Unconditional,,84.0,,,,,,,No,N,,,,,,CBoulind,1993-12-01 00:00:00,,,,,,Release 1,,,,,,,
1936,8056,7976.0,,Unconditional,,73.0,,,,,Soil,,No,N,,,,,,tchang,1998-10-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1937,8062,7982.0,,Institutional Control,,80.0,,,,,"Soil, Surface Water",,Yes,N,,,,,,Rrau,2000-03-22 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,8,,,3:5,,
1938,8070,7990.0,,Conditional,,,,,,,Soil,,No,N,,,,,,CBoulind,1990-12-04 00:00:00,,2021-12-16 11:12:50,,,,Release 1,5,5,,,3,,
1939,8074,7994.0,,Conditional,,67.0,,,,,"Depth to Groundwater: 30, Groundwater, Soil",,No,N,,,,,,CBoulind,1999-12-20 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3:2,Depth to Groundwater: 30,
1940,8081,8001.0,,Unconditional,,,,,,,Soil,,No,N,,,,,,CBoulind,1997-10-23 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1,5,,,3,,
1941,8083,8003.0,,Unconditional,,84.0,,,,,"Depth to Groundwater: 5, Groundwater, Soil",,No,Y,,,,,,Rrau,1993-09-14 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:3,5,,,3:2,Depth to Groundwater: 5,
1942,8092,8012.0,,Conditional,,63.0,,,,,"Groundwater, Soil",,No,N,,,,,,CBoulind,1994-04-18 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,,,,3:2,,
1943,8093,8013.0,,Conditional,Date Event Reported: 09/13/2017 00:00:00,,,,,,Soil,,Yes,N,,,,,,Rrau,2017-09-13 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1944,8094,8014.0,,Unconditional,,66.0,,,,,"Groundwater, Soil",,No,Y,,,,,,CBoulind,1989-11-06 00:00:00,,2021-12-16 11:12:50,,,,Release 1,1:6,5,,,3:2,,
1945,8095,8015.0,,Unconditional,,77.0,,,,,,,No,N,,,,,,CBoulind,1990-08-23 00:00:00,,,,,,Release 1,,,,,,,
1946,8099,8019.0,,Conditional,,83.0,,,,,Soil,,No,N,,,,,,CBoulind,1991-11-07 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3,5,,,3,,
1947,8100,8020.0,,Unconditional,,84.0,,,,,"Depth to Groundwater: 6, Groundwater, Soil",,No,Y,,,,,,CBoulind,1993-08-08 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3:2,Depth to Groundwater: 6,
1948,8109,8029.0,,Unconditional,,73.0,,,,,,,No,N,,,,,,mshepherd,1994-05-01 00:00:00,,,,,,Release 1,,,,,,,
1949,8111,8031.0,,Unconditional,,,,,,,,,No,N,,,,,,tchang,1993-05-17 00:00:00,,,,,,Release 1,,,,,,,
1950,8112,8032.0,,Unconditional,,84.0,,,,,Soil,,No,Y,,,,,,tchang,1990-08-07 00:00:00,,2021-12-16 11:12:50,,,,Release 1,6,5,,,3,,
1951,8119,8039.0,,Unconditional,,77.0,,,,,Soil,,No,N,,,,,,CBoulind,1999-07-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,,,,3,,
1952,8121,8041.0,,Conditional,,84.0,,,,,Soil,,No,N,,,,,,tchang,1993-08-25 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2:4,5,,,3,,
1953,8122,8042.0,,Unconditional,,84.0,,,,,,,No,N,,,,,,mshepherd,1993-02-01 00:00:00,,,,,,Release 1,,,,,,,
1954,8129,8049.0,,Unconditional,,77.0,,,,,Soil,,No,N,,,,,,CBoulind,1999-02-09 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3,,
1955,8132,8052.0,,Unconditional,,66.0,,,,,Soil,,No,N,,,,,,CBoulind,1998-07-28 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3,,
1956,8133,8053.0,,Unconditional,,77.0,,,,,Soil,,No,N,,,,,,CBoulind,2001-07-01 00:00:00,,2021-12-16 11:12:50,,,,Release 1,5,5,,,3,,
1957,8138,8058.0,,Unconditional,,67.0,,,,,Soil,,No,Y,,,,,,CBoulind,2003-10-11 00:00:00,,2021-12-16 11:12:50,,,,Release 1,2,5,,,3,,
1958,8140,8060.0,,Unconditional,,67.0,,,,,Soil,,No,Y,,,,,,Rrau,2005-05-05 00:00:00,,2021-12-16 11:12:50,,,,Release 1,3,5,,,3,,
1959,8141,8061.0,,Unconditional,,83.0,,,,,"Groundwater, Soil",,No,N,,,,,,DEBUG,2002-02-12 00:00:00,,2021-12-16 11:12:50,,,,Release 1,,5,,,3:2,,
